Timepoint	Euryarchaeota	Acidobacteria	Actinobacteria	Armatimonadetes	Bacteroidetes	BRC1	Chloroflexi	Cyanobacteria	Firmicutes	Fusobacteria	Gemmatimonadetes	Lentisphaerae	Nitrospirae	Planctomycetes	Proteobacteria	SPAM	Spirochaetes	SR1	Synergistetes	Tenericutes	Thermi	TM7	Verrucomicrobia
239	0.0	0.0	0.0494919423595	0.0	0.274421009966	0.0	0.0	0.0	0.570436216753	0.0	0.0	0.0	0.0	0.0	0.0111115770053	0.0	0.0	0.0	0.0	0.094539253917	0.0	0.0	0.0
240	0.0	0.0	0.070915933351	0.0	0.269351837603	0.0	0.0	0.0	0.582604681095	0.0	0.0	0.0	0.0	0.0	0.00485457267169	0.0	0.0	0.0	0.0	0.0722729752795	0.0	0.0	0.0
241	0.0	0.0	0.016320632015	0.0	0.48299051014	0.0	0.0	0.0	0.465051303049	0.0	0.0	0.0	0.0	0.0	0.0127270099716	0.0	0.0	0.0	0.0	0.0229105448239	0.0	0.0	0.0
242	0.0	0.0	0.0567221455675	0.0	0.253330889962	0.0	0.0	1.07795791652e-05	0.567383149362	2.15591583305e-05	0.0	0.0	0.0	0.0	0.0501250431183	0.0	0.0	0.0	0.0	0.0724064332529	0.0	0.0	0.0
243	0.0	0.0	0.0809817505914	0.0	0.369635011829	0.0	0.0	0.0	0.495564379858	0.0	0.0	0.0	0.0	0.0	0.00747718823927	0.0	0.0	0.0	0.0	0.0463416694829	0.0	0.0	0.0
244	0.0	0.0	0.138747099768	0.0	0.288805104408	0.0	0.0	0.0	0.55005800464	0.0	0.0	0.0	0.0	0.0	0.00336426914153	0.0	0.0	0.0	0.0	0.0190255220418	0.0	0.0	0.0
245	0.0	0.0	0.0783619101602	0.0	0.394643616268	0.0	0.0	0.0	0.498228709084	0.0	0.0	0.0	0.0	0.0	0.00736857021398	0.0	0.0	0.0	0.0	0.0213971942752	0.0	0.0	0.0
246	0.0	0.0	0.0262077254365	0.0	0.502720929457	0.0	0.0	0.0	0.413013721497	0.0	0.0	0.0	0.0	0.0	0.0200313824993	0.0	0.0	0.0	0.0	0.0379928554735	0.0	3.33856374987e-05	0.0
247	0.0	0.0	0.070238259193	0.0	0.20672083735	0.0	0.0	0.0	0.653284671533	0.0	0.0	0.0	0.0	0.0	0.00447596749759	0.0	0.0	0.0	0.0	0.0652802644264	0.0	0.0	0.0
248	0.0	0.0	0.0301590653153	0.0	0.446755349099	0.0	0.0	0.0	0.495706644144	0.0	0.0	0.0	0.0	0.0	0.00647522522522	0.0	0.0	0.0	0.0	0.0209037162162	0.0	0.0	0.0
249	0.0	0.0	0.0439434027378	0.0	0.33555734499	0.0	0.0	0.0	0.527320832854	0.0	0.0	0.0	0.0	0.0	0.0587829287933	0.0	0.0	0.0	0.0	0.0343954906246	0.0	0.0	0.0
250	0.0	0.0	0.0231734888149	0.0	0.503658971918	0.0	0.0	0.0	0.430360542599	0.0	0.0	0.0	0.0	0.0	0.00627677296526	0.0	0.0	0.0	0.000148738695859	0.0363814850071	0.0	0.0	0.0
251	0.0	0.0	0.081637914607	0.0	0.0217237784578	0.0	0.0	7.84656600643e-05	0.714340159846	0.0	0.0	0.0	0.0	0.0	0.00950555424779	0.0	0.0	0.0	0.0	0.172714127181	0.0	0.0	0.0
252	0.0	0.0	0.0860556038229	0.0	0.0766507384883	0.0	0.0	0.00273675065161	0.7300535766	0.0	0.0	0.0	0.0	0.0	0.00723284100782	0.0	0.0	0.0	0.0	0.0972704894295	0.0	0.0	0.0
253	0.0	0.0	0.0260742832419	0.0	0.272592019068	0.0	0.0	7.59076659152e-05	0.650247838529	0.0	0.0	0.0	0.0	0.0	0.0057310287766	0.0	0.0	0.0	0.0	0.0452713319518	0.0	7.59076659152e-06	0.0
254	0.0	0.0	0.0824460194495	0.0	0.0591286193066	0.0	0.0	2.19768144608e-05	0.77226526015	0.0	0.0	0.0	0.0	0.0	0.00665897478161	0.0	0.0	0.0	0.0	0.0794791494973	0.0	0.0	0.0
255	0.0	0.0	0.0710317598966	0.0	0.393190314804	0.0	0.0	0.000244575661228	0.482311938786	8.73484504385e-06	0.0	0.0	0.0	0.0	0.0143950246323	0.0	0.0	0.0	0.0	0.0388176513748	0.0	0.0	0.0
256	0.0	0.0	0.0495481715066	0.0	0.202616840024	0.0	0.0	0.000423589212595	0.671788958441	0.0	0.0	0.0	0.0	0.0	0.00817762507649	0.0	0.0	0.0	0.0	0.0674330493716	0.0	1.17663670165e-05	0.0
257	0.0	0.0	0.108237230636	0.0	0.0461694418516	0.0	0.0	0.000301105055554	0.753726175062	0.0	0.0	0.0	0.0	0.0	0.00489797557034	0.0	0.0	0.0	0.0	0.0866680718236	0.0	0.0	0.0
259	0.0	0.0	0.0305546355703	0.0	0.547718992861	0.0	0.0	0.000169448445311	0.357990649527	7.70220205957e-06	0.0	0.0	0.0	0.0	0.0248010906318	0.0	0.0	0.0	0.0	0.0387574807637	0.0	0.0	0.0
260	0.0	0.0	0.0307960488088	0.0	0.532248692621	0.0	0.0	0.0	0.349215572342	0.0	0.0	0.0	0.0	0.0	0.026728646136	0.0	0.0	0.0	0.0	0.061011040093	0.0	0.0	0.0
261	0.0	0.0	0.00787462363931	0.0	0.591523199259	0.0	0.0	0.0	0.322473558249	0.0	0.0	0.0	0.0	0.0	0.0386010962711	0.0	0.0	0.0	0.0	0.0389099050413	0.0	0.0	0.000617617540338
262	0.0	0.0	0.0149660688318	0.0	0.639663111972	0.0	0.0	0.0	0.298594280174	3.02956858943e-05	0.0	0.0	0.0	0.0	0.0184500727097	0.0	0.0	0.0	0.0	0.0282961706253	0.0	0.0	0.0
263	0.0	0.0	0.0589383294302	0.0	0.487900078064	0.0	0.0	0.0	0.405542544886	0.0	0.0	0.0	0.0	0.0	0.0113192818111	0.0	0.0	0.0	0.0	0.036299765808	0.0	0.0	0.0
264	0.0	0.0	0.0158677982309	0.0	0.550083672006	0.0	0.0	0.0	0.399264881664	0.0	0.0	0.0	0.0	0.0	0.0135070523548	0.0	0.0	0.0	0.0	0.0212765957446	0.0	0.0	0.0
265	0.0	0.0	0.0799337336923	0.0	0.415821080969	0.0	0.0	0.0	0.453510043487	0.0	0.0	0.0	0.0	0.0	0.0223648788569	0.0	0.0	0.0	0.0	0.0283702629944	0.0	0.0	0.0
266	0.0	0.0	0.0292882963423	0.0	0.590935592958	0.0	0.0	0.0	0.28077506122	0.0	0.0	0.0	0.0	0.0	0.0422513312863	0.0	0.0	0.0	0.0	0.0567497181949	0.0	0.0	0.0
267	0.0	0.0	0.0121590476018	0.0	0.613668947244	0.0	0.0	0.0	0.319238516959	0.0	0.0	0.0	0.0	0.0	0.0467306680217	0.0	0.0	0.0	0.0	0.00820282017313	0.0	0.0	0.0
268	0.0	0.0	0.0141747259254	0.0	0.426838677265	0.0	0.0	0.0	0.481779197244	1.79426910448e-05	0.0	0.0	0.0	0.0	0.025640105503	0.0	0.0	0.0	0.0	0.0515493513717	0.0	0.0	0.0
269	0.0	0.0	0.0131147540984	0.0	0.448680188941	0.0	0.0	0.0	0.444012225618	0.0	0.0	0.0	0.0	0.0	0.0476243400945	0.0	0.0	0.0	0.0	0.0465684912476	0.0	0.0	0.0
271	0.0	0.0	0.0323639385127	0.0	0.121811383465	0.0	0.0	0.0	0.696343996676	6.23182384711e-05	0.0	0.0	0.0	0.0	0.0552139592854	0.0	0.0	0.0	0.0	0.0942044038222	0.0	0.0	0.0
272	0.0	0.0	0.063453248292	0.0	0.00204199964706	0.0	0.0	7.56296165578e-05	0.753674338872	0.0	0.0	0.0	0.0	0.0	0.00342854261729	0.0	0.0	0.0	0.0	0.177326240956	0.0	0.0	0.0
273	0.0	0.0	0.145860776168	0.0	0.0236092815888	0.0	0.0	0.0	0.787668456784	0.0	0.0	0.0	0.0	0.0	0.0168710102341	0.0	0.0	0.0	0.0	0.0259904752255	0.0	0.0	0.0
274	0.0	0.0	0.0703183207872	0.0	0.269300927472	0.0	0.0	0.000333992754926	0.590011047453	5.13835007579e-05	0.0	0.0	0.0	0.0	0.0144901472137	0.0	0.0	0.0	0.0	0.0554941808185	0.0	0.0	0.0
275	0.0	0.0	0.0394719152483	0.0	0.358204942056	0.0	0.0	0.0	0.535532790191	0.0	0.0	0.0	0.0	0.0	0.043827807803	0.0	0.0	0.0	0.0	0.0229625447017	0.0	0.0	0.0
276	0.0	0.0	0.0677555682467	0.0	0.263255282696	0.0	0.0	0.0	0.632415762421	4.56881781838e-05	0.0	0.0	0.0	0.0	0.0142318675043	0.0	0.0	0.0	2.28440890919e-05	0.0222729868646	0.0	0.0	0.0
277	0.0	0.0	0.0420735767395	0.0	0.304058927977	0.0	0.0	0.0	0.585395627567	8.32316058151e-05	0.0	0.0	0.0	0.0	0.0250110975475	0.0	0.0	0.0	0.0	0.043377538564	0.0	0.0	0.0
277	0.0	0.0	0.058173559855	0.0	0.303300286791	0.0	0.0	0.0	0.57295715596	5.82317916466e-05	0.0	0.0	0.0	0.0	0.03757406356	0.0	0.0	0.0	0.0	0.0279367020425	0.0	0.0	0.0
279	0.0	0.0	0.0364931281085	0.0	0.443156066983	0.0	0.0	0.0	0.472379999411	0.000706318608552	0.0	0.0	0.0	0.0	0.0361546837753	0.0	0.0	0.0	2.9429942023e-05	0.0110803731717	0.0	0.0	0.0
280	0.0	0.0	0.116484059642	0.0	0.181304649712	0.0	0.0	0.000611959092888	0.582985183529	1.1768444094e-05	0.0	0.0	0.0	0.0	0.0373530415543	0.0	0.0	0.0	0.0	0.081249338025	0.0	0.0	0.0
281	0.0	0.0	0.0517005002886	0.0	0.332511545122	0.0	0.0	1.20261689436e-05	0.505989032134	0.0	0.0	0.0	0.0	0.0	0.0852174331345	0.0	0.0	0.0	1.20261689436e-05	0.0245574369829	0.0	0.0	0.0
282	0.0	0.0	0.176706971404	0.0	0.0735890351979	0.0	0.0	0.0	0.714793154174	0.0	0.0	0.0	0.0	0.0	0.0129525313049	0.0	0.0	0.0	0.0	0.0219583079186	0.0	0.0	0.0
283	0.0	0.0	0.189171725083	0.0	0.199510475818	0.0	0.0	3.91619345996e-05	0.580086156256	0.0	0.0	0.0	0.0	0.0	0.0263755629528	0.0	0.0	0.0	0.0	0.00481691795575	0.0	0.0	0.0
284	0.0	0.0	0.195129642952	0.0	0.179174345379	0.0	0.0	0.0	0.584817336974	0.0	0.0	0.0	0.0	0.0	0.00715475357491	0.0	0.0	0.0	0.0	0.0337239211204	0.0	0.0	0.0
285	0.0	0.0	0.177087106121	0.0	0.268256519377	0.0	0.0	0.0	0.526994295545	0.0	0.0	0.0	0.0	0.0	0.0100733429917	0.0	0.0	0.0	0.0	0.0175887359653	0.0	0.0	0.0
286	0.0	0.0	0.148126930637	0.0	0.0936478517271	0.0	0.0	0.0	0.711609098568	0.0	0.0	0.0	0.0	0.0	0.0158944116821	0.0	0.0	0.0	0.0	0.0307217073856	0.0	0.0	0.0
287	0.0	0.0	0.0725039467098	0.0	0.267115243926	0.0	0.0	0.0	0.587154903546	0.0	0.0	0.0	0.0	0.0	0.0100978013939	0.0	0.0	0.0	0.0	0.0631281044242	0.0	0.0	0.0
288	0.0	0.0	0.13350726874	0.0	0.262791358727	0.0	0.0	0.00027410054414	0.571428571429	0.0	0.0	0.0	0.0	0.0	0.00787785267604	0.0	0.0	0.0	0.0	0.0241208478843	0.0	0.0	0.0
289	0.0	0.0	0.0305241961864	0.0	0.292360591147	0.0	0.0	0.0	0.631259859119	7.26939656739e-06	0.0	0.0	0.0	0.0	0.0120163125259	0.0	0.0	0.0	0.0	0.0338317716246	0.0	0.0	0.0
290	0.0	0.0	0.0824613293029	0.0	0.261203474035	0.0	0.0	0.0	0.57711360037	0.0	0.0	0.0	0.00122936297303	0.0	0.0142389158465	0.0	0.0	0.0	0.0	0.0637026966439	4.33892814012e-05	7.2315469002e-06	0.0
291	0.0	0.0	0.0633886906397	0.0	0.288155366456	0.0	0.0	0.0	0.597172659895	6.86247598133e-06	0.0	0.0	0.0	0.0	0.0118034586879	0.0	0.0	0.0	0.0	0.0394729618447	0.0	0.0	0.0
292	0.0	0.0	0.0576250093569	0.0	0.260938318737	0.0	0.0	0.0	0.571580956658	0.0	0.0	0.0	0.0	0.0	0.0121968335953	0.0	0.0	0.0	4.67849389924e-06	0.0976542031589	0.0	0.0	0.0
293	0.0	0.0	0.161802210258	0.0	0.00935109096062	0.0	0.0	0.0	0.673136865968	0.0	0.0	0.0	0.0	0.0	0.0068007934259	0.0	0.0	0.0	0.0	0.148909039388	0.0	0.0	0.0
295	0.0	0.0	0.0344951491197	0.0	0.370104204097	0.0	0.0	0.0	0.496825967182	0.0	0.0	0.0	0.0	0.0	0.0140136543299	0.0	0.0	0.0	0.0	0.0845610252725	0.0	0.0	0.0
296	0.0	0.0	0.109948940121	0.0	0.16469131982	0.0	0.0	0.0	0.647439269689	0.0	0.0	0.0	0.0	0.0	0.00454897106607	0.0	0.0	0.0	0.0	0.0733714993037	0.0	0.0	0.0
297	0.0	0.0	0.0556678627382	0.0	0.323848991762	0.0	0.0	0.0	0.573482589579	0.0	0.0	0.0	0.0	0.0	0.0168292313135	0.0	0.0	0.0	0.0	0.0301713246071	0.0	0.0	0.0
298	0.0	0.0	0.050058513052	0.0	0.460915669556	0.0	0.0	0.0	0.4509326264	0.0	0.0	0.0	0.0	0.0	0.0149029160994	0.0	0.0	0.0	0.0	0.0231902748919	0.0	0.0	0.0
299	0.0	0.0	0.13724709256	0.0	0.112952047156	0.0	0.0	0.0	0.715230205512	0.0	0.0	0.0	0.0	0.0	0.0098375019914	0.0	0.0	0.0	0.0	0.02473315278	0.0	0.0	0.0
300	0.0	0.0	0.0927391524409	0.0	0.183660792344	0.0	0.0	0.0	0.688860258593	0.0	0.0	0.0	0.0	0.0	0.0121704320618	0.0	0.0	0.0	0.0	0.0225693645608	0.0	0.0	0.0
301	0.0	0.0	0.0810261620523	0.0	0.310753746508	0.0	0.0	0.0	0.579676784353	0.0	0.0	0.0	0.0	0.0	0.00892176784354	0.0	0.0	0.0	0.0	0.0196215392431	0.0	0.0	0.0
302	0.0	0.0	0.0677108334591	0.0	0.247088996475	0.0	0.0	0.0	0.642889471013	0.0	0.0	0.0	0.0	0.0	0.00506082591581	0.0	0.0	0.0	0.0	0.0372498731365	0.0	0.0	0.0
303	0.0	0.0	0.0809692715528	0.0	0.229369376097	0.0	0.0	0.0	0.654243363327	0.0	0.0	0.0	0.0	0.0	0.00860247171713	0.0	0.0	0.0	0.0	0.0268080498824	0.0	7.46742336557e-06	0.0
304	0.0	0.0	0.171753069863	0.0	0.0337202967185	0.0	0.0	0.0	0.708637525669	8.38187837894e-06	0.0	0.0	0.0	0.0	0.0129583839739	0.0	0.0	0.0	0.0	0.0729223418968	0.0	0.0	0.0
305	0.0	0.0	0.0417281115951	0.0	0.244628472339	0.0	0.0	0.0	0.658114813551	0.0	0.0	0.0	0.0	0.0	0.00764719162652	0.0	0.0	0.0	0.0	0.0478814108876	0.0	0.0	0.0
306	0.0	0.0	0.0722264944237	0.0	0.091296691496	0.0	0.0	4.55027369896e-06	0.715384930404	4.55027369896e-06	0.0	0.0	0.0	0.0	0.00431820974032	0.0	0.0	0.0	1.36508210969e-05	0.116750922568	0.0	0.0	0.0
307	4.34548330465e-06	0.0	0.0499860944534	0.0	0.043033321166	0.0	0.0	0.0	0.778475952096	4.34548330465e-06	0.0	0.0	0.0	0.0	0.0122846813023	0.0	0.0	0.0	8.69096660931e-06	0.116198223567	0.0	4.34548330465e-06	0.0
308	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
309	0.0	0.0	0.0228426256372	0.0	0.356733185595	0.0	0.0	0.0	0.564576883527	5.49894695166e-06	0.0	0.0	0.0	0.0	0.0159359482659	0.0	0.0	0.0	1.09978939033e-05	0.0398838622404	0.0	1.09978939033e-05	0.0
310	0.0	0.0	0.0259780966531	0.0	0.161353819921	0.0	0.0	3.13442285872e-06	0.738090760348	0.0	0.0	0.0	0.0	0.0	0.00918699339891	0.0	0.0	0.0	1.56721142936e-05	0.0653307756443	0.0	0.0	4.07474971634e-05
311	0.0	0.0	0.0580018461802	0.0	0.012256924704	0.0	0.0	6.11317940348e-06	0.790495228663	0.0	0.0	0.0	0.0	0.0	0.0188102530245	0.0	0.0	0.0	0.0	0.120429634249	0.0	0.0	0.0
312	0.0	0.0	0.016252236767	0.0	0.477119236517	0.0	0.0	0.0	0.452311165556	0.0	0.0	0.0	0.0	0.0	0.0197540999378	0.0	0.0	0.0	0.0	0.0345632612224	0.0	0.0	0.0
313	0.0	0.0	0.0717701454413	0.0	0.212765957447	0.0	0.0	4.95034800947e-06	0.671168183123	0.0	0.0	0.0	0.0	0.0	0.00955417165828	0.0	0.0	0.0	0.0	0.0347316416344	0.0	4.95034800947e-06	0.0
314	0.0	0.0	0.0214768605035	0.0	0.290535341322	0.0	0.0	1.03055952512e-05	0.6460508959	3.43519841706e-06	0.0	0.0	0.0	0.0	0.0139125535891	0.0	0.0	0.0	0.0	0.0280106078927	0.0	0.0	0.0
315	0.0	0.0	0.0160983510606	0.0	0.447469069773	0.0	0.0	2.52285708519e-06	0.467172583607	7.56857125558e-06	0.0	0.0	0.0	0.0	0.0333345106666	0.0	0.0	0.0	0.0	0.0359153934648	0.0	0.0	0.0
316	0.0	0.0	0.0495618884178	0.0	0.141339801873	0.0	0.0	1.10009185767e-05	0.689078288037	0.0	2.75022964418e-06	0.0	0.0	0.0	0.00522818655357	0.0	0.0	0.0	0.0	0.11477533374	0.0	2.75022964418e-06	0.0
317	0.0	0.0	0.0295220627627	0.0	0.391104304146	0.0	0.0	0.0	0.493227699309	0.0	0.0	0.0	0.0	0.0	0.0119058873951	0.0	0.0	0.0	0.0	0.0742337436421	0.0	0.0	6.30274610648e-06
318	0.0	0.0	0.0189255733873	0.0	0.333376450753	0.0	0.0	0.0	0.534162377227	1.3381268009e-05	0.0	0.0	0.0	0.0	0.0339661186294	0.0	0.0	0.0	0.0	0.0795382570453	0.0	1.78416906786e-05	0.0
322	0.0	0.0	0.055198765268	0.0	0.0201164208956	0.0	0.0	1.15611614343e-05	0.78800298278	0.0	0.0	0.0	0.0	0.0	0.00679796292335	0.0	0.0	0.0	0.0	0.129872306972	0.0	0.0	0.0
323	0.0	0.0	0.0718285566838	0.0	0.074820847348	0.0	0.0	9.05382954356e-06	0.764328816981	1.35807443153e-05	0.0	0.0	0.0	0.0	0.0189089230017	0.0	0.0	0.0	0.0	0.0700766406671	0.0	1.35807443153e-05	0.0
324	0.0	0.0	0.0846198487065	0.0	0.178565731914	0.0	0.0	3.39375345739e-06	0.59932328556	6.78750691477e-06	0.0	0.0	0.0	0.0	0.0200740517005	0.0	0.0	0.0	0.0	0.117396719597	0.0	1.01812603722e-05	0.0
325	0.0	0.0	0.00673492064838	0.0	0.33086782082	0.0	0.0	0.0	0.622348231023	5.08936069148e-05	0.0	0.0	0.0	0.0	0.0262398954985	0.0	0.0	0.0	0.0	0.0137582384027	0.0	0.0	0.0
326	0.0	0.0	0.0129354153192	0.0	0.25073359098	0.0	0.0	3.18606288651e-06	0.662169007891	1.91163773191e-05	0.0	0.0	0.0	0.0	0.0206520596303	0.0	0.0	0.0	0.0	0.0534748794872	0.0	1.2744251546e-05	0.0
327	0.0	0.0	0.0272060568445	0.0	0.359424344207	0.0	0.0	4.56362607473e-06	0.557999123784	2.28181303737e-06	0.0	0.0	0.0	0.0	0.00803426370456	0.0	0.0	0.0	0.0	0.047327084208	0.0	2.28181303737e-06	0.0
328	0.0	0.0	0.0742123579709	0.0	0.0793442270314	0.0	0.0	0.0	0.758133781988	0.0	0.0	0.0	0.0	0.0	0.00371061789854	0.0	0.0	0.0	0.0	0.0845990151114	0.0	0.0	0.0
329	0.0	0.0	0.0297454503571	0.0	0.228094045151	0.0	0.0	0.0	0.655350149735	0.0	0.0	0.0	0.0	0.0	0.00752274821469	0.0	0.0	0.0	0.0	0.0792876065422	0.0	0.0	0.0
330	0.0	0.0	0.0488429301306	0.0	0.187468693997	0.0	0.0	0.0	0.719910061332	0.0	0.0	0.0	0.0	0.0	0.00545420140473	0.0	0.0	0.0	0.0	0.0383241131357	0.0	0.0	0.0
331	0.0	0.0	0.0534074186837	0.0	0.0941163038514	0.0	0.0	1.26858476683e-05	0.662734053889	0.0	0.0	0.0	0.0	0.0	0.0238113360735	0.0	0.0	0.0	0.0	0.165905515806	0.0	0.0	1.26858476683e-05
332	0.0	0.0	0.0	0.0	0.500000000001	0.0	0.0	0.0	0.500000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
333	0.0	0.0	0.0346260101549	0.0	0.124890631136	0.0	0.0	0.0	0.685927069052	6.88937726919e-06	0.0	0.0	0.0	0.0	0.0175748014137	0.0	0.0	0.0	0.0	0.136960820112	0.0	1.37787545384e-05	0.0
334	0.0	0.0	0.0633102218131	0.0	0.295428522109	0.0	0.0	0.0	0.580149026151	0.0	0.0	0.0	0.0	0.0	0.00684714750136	0.0	0.0	0.0	0.0	0.0542535746138	0.0	1.15078109267e-05	0.0
335	0.0	0.0	0.0353959436766	0.0	0.0983553056521	0.0	0.0	0.000156378544864	0.746292808627	0.0	0.0	0.0	0.0	0.0	0.00333834197948	0.0	0.0	0.0	0.0	0.116461221521	0.0	0.0	0.0
336	0.0	0.0	0.0270834383665	0.0	0.208812704815	0.0	0.0	1.00831862869e-05	0.636259137888	0.0	0.0	0.0	0.0	0.0	0.0111318376607	0.0	0.0	0.0	0.0	0.116702798084	0.0	0.0	0.0
337	0.0	0.0	0.0415615770981	0.0	0.00499579641726	0.0	0.0	0.0	0.767094569834	5.3892086486e-05	0.0	0.0	0.0	0.0	0.0147556532798	0.0	0.0	0.0	0.0	0.171533122076	0.0	5.3892086486e-06	0.0
338	0.0	0.0	0.0304969411457	0.0	0.0933882945661	0.0	0.0	0.0	0.780410246344	0.0	0.0	0.0	0.0	0.0	0.002080675238	0.0	0.0	0.0	0.0	0.0936107566984	0.0	1.30860077862e-05	0.0
339	0.0	0.0	0.0269802624527	0.0	0.0705794682551	0.0	0.0	0.0	0.750950638267	5.10409808035e-06	0.0	0.0	0.0	0.0	0.00951403882177	0.0	0.0	0.0	0.0	0.141970488105	0.0	0.0	0.0
340	0.0	0.0	0.00685018753096	0.0	0.299620220319	0.0	0.0	0.000202863680324	0.619989149152	2.35888000377e-05	0.0	0.0	0.0	0.0	0.0190125728305	0.0	0.0	0.0	0.0	0.0543014176869	0.0	0.0	0.0
341	0.0	0.0	0.0236955470665	0.0	0.136732889332	0.0	0.0	4.35579909312e-06	0.733407672304	0.0	0.0	0.0	0.0	0.0	0.00511370813533	0.0	0.0	0.0	0.0	0.101045827362	0.0	0.0	0.0
342	0.0	0.0	0.019531589639	0.0	0.0828215282224	0.0	0.0	0.0	0.818216309786	0.0	0.0	0.0	0.0	0.0	0.00389683273656	0.0	0.0	0.0	0.0	0.0755179309636	0.0	1.58086520753e-05	0.0
343	0.0	0.0	0.0199552971038	0.0	0.198544314587	0.0	0.0	4.73547629421e-06	0.705098213779	4.73547629421e-06	0.0	0.0	0.0	0.0	0.0110857500047	0.0	0.0	0.0	0.0	0.065302218097	0.0	4.73547629421e-06	0.0
344	0.0	0.0	0.0124226174455	0.0	0.222183689103	0.0	0.0	2.07043624092e-05	0.672358640966	0.0	0.0	0.0	0.0	0.0	0.0138874510859	0.0	0.0	0.0	0.0	0.0791217209466	0.0	5.17609060229e-06	0.0
345	0.0	0.0	0.0198185866726	0.0	0.285581399832	0.0	0.0	0.0	0.611788010526	9.63939040496e-06	0.0	0.0	0.0	0.0	0.0224742387292	1.92787808099e-05	0.0	0.0	0.0	0.060294386983	0.0	1.44590856074e-05	0.0
346	0.0	0.0	0.00742365233612	0.0	0.407863945922	0.0	0.0	4.20127466673e-06	0.504699125715	9.66293173349e-05	0.0	0.0	0.0	0.0	0.0162967444323	0.0	0.0	0.0	0.0	0.063611499729	0.0	4.20127466673e-06	0.0
347	0.0	0.0	0.00857078985397	0.0	0.211870563908	0.0	0.0	0.0	0.686637232438	3.99198409593e-05	0.0	0.0	0.0	0.0	0.0206545257124	0.0	0.0	0.0	0.0	0.0722269682478	0.0	0.0	0.0
348	0.0	0.0	0.0317167723189	0.0	0.106822483167	0.0	0.0	0.0	0.736169643925	0.0	0.0	0.0	0.0	0.000189962922052	0.0250469630557	0.0	0.0	0.0	0.0	0.100040103284	0.0	1.40713275594e-05	0.0
349	0.0	0.0	0.0805740225779	0.0	0.0488849192464	0.0	0.0	0.0	0.794373031804	0.0	0.0	0.0	0.0	0.0	0.00354965838566	0.0	0.0	0.0	0.0	0.0726183679859	0.0	0.0	0.0
350	0.0	0.0	0.0414354679856	0.0	0.0652128283649	0.0	0.0	2.69096428014e-06	0.731848100449	2.69096428014e-06	0.0	0.0	0.0	0.0	0.00465536820465	0.0	0.0	0.0	0.0	0.156840162103	0.0	2.69096428014e-06	0.0
351	0.0	0.0	0.0649841257083	0.0	0.0253318865625	0.0	0.0	3.34900668462e-05	0.806534581843	0.0	0.0	0.0	0.0	0.0	0.0063363206473	0.0	0.0	0.0	0.0	0.096779595172	0.0	0.0	0.0
352	0.0	0.0	0.0523481723112	0.0	0.0854840257124	0.0	0.0	0.0	0.76400748345	2.39854168665e-05	0.0	0.0	0.0	0.0	0.00496498129138	0.0	0.0	0.0	0.0	0.0931713518181	0.0	0.0	0.0
353	0.0	0.0	0.0149608501119	0.0	0.373296254868	0.0	0.0	1.03571132654e-05	0.519719943657	0.0	0.0	0.0	0.0	0.0	0.0106263982103	0.0	5.1785566327e-06	0.0	0.0	0.0813758389262	0.0	5.1785566327e-06	0.0
354	0.0	0.0	0.0200092714355	0.0	0.225854060037	0.0	0.0	9.46064843284e-06	0.66719330943	0.0	0.0	0.0	0.0	0.0	0.00931873870635	0.0	0.0	0.0	0.0	0.0773597222353	0.000255437507687	0.0	0.0
355	0.0	0.0	0.00600073227078	0.0	0.398864008243	0.0	0.0	0.0	0.559642807384	0.0	0.0	0.0	0.0	0.0	0.0131905945326	0.0	0.0	0.0	0.0	0.0222986174339	0.0	3.24013621533e-06	0.0
356	0.0	0.0	0.0273195794296	0.0	0.094954427601	0.0	0.0	0.0	0.808762943993	3.97664911639e-06	0.0	0.0	0.0	0.0	0.00145943022571	0.0	0.0	0.0	0.0	0.0674996421015	0.0	0.0	0.0
357	0.0	0.0	0.0353335528676	0.0	0.114174215206	0.0	0.0	9.8298936897e-06	0.743798565819	0.0	0.0	0.0	0.0	0.0	0.0103361332147	0.0	0.0	0.0	0.0	0.0963427880528	0.0	4.91494684485e-06	0.0
358	0.0	0.0	0.0855718207054	0.0	0.178138104905	0.0	0.0	5.28470575069e-05	0.671440517528	0.0	0.0	0.0	0.0	0.0	0.0025646366143	0.0	0.0	0.0	0.0	0.0622289645396	0.0	3.10865044158e-06	0.0
359	0.0	0.0	0.0919815997578	0.0	0.282669473336	0.0	0.0	2.17909075259e-06	0.564417191283	0.0	0.0	0.0	0.0	0.0	0.00669634588272	0.0	0.0	0.0	0.0	0.0542332106506	0.0	0.0	0.0
360	0.0	0.0	0.126383406857	0.0	0.0214766658927	0.0	0.0	5.80450429533e-05	0.732625183809	0.0	0.0	0.0	0.0	0.0	0.00702345019735	0.0	0.0	0.0	0.0	0.112413899853	0.0	1.93483476511e-05	0.0
361	0.000158142771294	0.0	0.164460575007	0.0	0.0212622956005	0.0	0.0	8.69785242117e-05	0.609118512193	0.0	0.0	0.0	0.0	0.0	0.0294303697378	0.0	0.0	0.0	6.32571085176e-05	0.17541196192	0.0	7.9071385647e-06	0.0
