Timepoint	Acidobacteria1	Chloracidobacteria	Solibacteres	unknown1226	Actinobacteria1	Bacteroidia	Flavobacteria	Sphingobacteria	4C0d-2	Chloroplast	Nostocophycideae	Bacilli	Clostridia	Fusobacteria1	Gemmatimonadetes1	Nitrospira	Planctomycea	Alphaproteobacteria	Betaproteobacteria	Deltaproteobacteria	Epsilonproteobacteria	Gammaproteobacteria	0319-6G9	Spirochaetes1	Synergistia	Erysipelotrichi	Mollicutes	TM7-3	Spartobacteria	Verrucomicrobiae	unknown3507
171	0.000589767533297	0.0	0.0	0.0	0.00358775249422	0.41739158926	0.00113038777215	0.0	0.0	0.0	0.0	0.00206418636654	0.529005094936	0.0	0.0	0.0	0.0	0.000409560787012	0.0027686309202	0.0	0.0	0.0160711652824	0.0	0.0	0.0	0.0224603135598	0.0	0.0	0.0	0.00452155108861	0.0
172	0.0	0.0	0.0	0.0	0.000864373409312	0.454500344149	0.000720311174427	0.0	0.0	0.0	0.0	0.000800345749364	0.524210458918	0.0	0.0	0.0	0.0	0.0	0.000400172874682	0.0	1.60069149873e-05	0.00158468458374	0.0	0.0	0.0	0.00526627503082	0.0	0.0	0.0	0.0116370271957	0.0
175	0.0	0.0	0.0	0.0	0.00110404392727	0.470908931031	0.0	0.0	0.0	0.0	0.0	0.000595988314721	0.518246035701	0.0	0.0	0.0	0.0	0.00014655450362	0.000332190208205	0.0	9.77030024133e-06	6.83921016893e-05	0.0	0.0	0.0	0.00847085030922	0.0	0.0	0.0	0.000117243602896	0.0
176	0.0	0.0	0.0	0.0	0.000823392583292	0.37550818761	0.0	0.0	0.0	0.0	0.0	0.00125567368952	0.608651797569	0.0	0.0	0.0	0.0	0.0	3.08772218734e-05	0.0	1.02924072911e-05	0.000247017774987	0.0	0.0	0.0	0.0134727611441	0.0	0.0	0.0	0.0	0.0
177	0.0	0.0	0.0	0.0	0.00109245439608	0.513568976108	4.6715874054e-06	0.0	0.0	4.6715874054e-06	0.0	0.000835499662367	0.473507213479	0.0	0.0	0.0	0.0	0.000130804447351	0.00055591890124	0.0	0.0	0.00101366476129	0.0	0.0	0.0	0.00631121133315	0.00058752214865	0.0	0.0	0.00238739158818	0.0
178	0.0	0.0	0.0	0.0	0.00116813584987	0.478643664486	0.0	0.0	0.0	0.0	0.0	0.00116813584987	0.506300362338	0.0	0.0	0.0	0.0	0.0	0.00032448218052	0.0	0.0	0.000227137526364	0.0	0.0	0.0	0.00800389378617	0.0	0.0	0.0	0.00416418798334	0.0
179	0.0	0.0	0.0	0.0	0.0029133070449	0.465540580307	0.0	0.0	0.0	0.0	0.0	0.000397269142487	0.507783532458	0.0	0.0	0.0	0.0	1.4713671944e-05	1.4713671944e-05	0.0	0.0	0.00101524336413	0.0	0.0	0.0	0.0090341945736	0.0	0.0	0.0	0.0132864457654	0.0
182	0.0	0.0	0.0	0.0	0.00240961286264	0.545030973121	0.0	0.0	0.0	0.00145003251911	0.0	0.00131142646949	0.430051923959	0.0	0.0	0.0	0.0	0.000671706240471	0.00116215841605	0.0	0.0	0.000671706240471	0.0	0.0	0.0	0.00728214860701	0.0	0.0	0.0	0.00995831156507	0.0
183	0.0	0.0	0.0	0.0	0.00203593480558	0.573721978083	0.0	0.0	0.0	0.0	0.0	0.00056739166713	0.406519441509	0.0	0.0	0.0	0.0	4.45013072259e-05	0.00179117761585	0.0	0.0	0.00041163709184	0.0	0.0	0.0	0.00758747288202	0.0	0.0	0.0	0.00732046503866	0.0
184	0.0	0.0	0.0	0.0	0.00527543401011	0.600241073246	0.000266119816534	0.0	0.0	4.69623205648e-05	0.0	0.000563547846777	0.347161127721	0.0	0.0	0.0	0.000720088915327	0.00633991327625	0.0146522440162	0.0	0.0	0.00452403688107	0.0	0.0	0.0	0.00923592304442	0.0	0.0	0.0	0.0109735289053	0.0
185	0.0	0.0	0.0	0.0	0.00299303734515	0.501437743014	9.94664978751e-05	0.0	0.0	9.04240889773e-06	0.0	0.00292069807397	0.462537299936	9.04240889773e-06	0.0	0.0	0.0	0.0	0.0019893299575	9.04240889773e-06	3.61696355909e-05	0.00268559544263	0.0	0.0	0.0	0.0115742833891	0.0	0.0	0.0	0.0136992494801	0.0
186	0.0	0.0	0.0	0.0	0.000397354752647	0.89995174978	0.0	0.0	0.0	0.0	0.0	0.000227059858656	0.0828484659269	0.0	0.0	0.0	0.0	0.0	0.00718076802997	0.000823091987625	0.0	0.00559134901939	0.0	0.0	0.0	0.000255442340987	0.0	0.0	0.0	0.00272471830386	0.0
189	0.0	0.0	0.0	0.0	0.000898806756548	0.529087246242	0.0	0.0	0.0	0.0	0.0	0.00130172013017	0.443576631024	0.0	0.0	0.0	0.0	0.0	0.0	3.09933364327e-05	0.0	0.000185960018596	0.0	0.0	0.0	0.0232759956609	0.0	0.0	0.0	0.00164264683093	0.0
190	0.0	0.0	0.0	0.0	0.00193555324564	0.773325208789	0.0	0.0	0.0	0.0	0.0	0.000430122943475	0.198250833363	0.0	0.0	0.0	0.0	3.58435786229e-05	0.000967776622818	0.0	0.0	0.0158070181727	0.0	0.0	0.0	0.00508978816445	0.0	0.0	0.0	0.00415785512026	0.0
191	0.0	0.0	0.0	0.0	0.00165276838705	0.558729622117	0.0	0.0	0.0	3.75629178875e-05	0.0	0.000845165652468	0.414807302231	0.0	0.0	0.0	0.0	0.0	1.87814589437e-05	0.0	0.0	7.51258357749e-05	0.0	0.0	0.0	0.0127526106228	0.0	0.0	0.0	0.0110810607768	0.0
192	0.0	0.0	0.0	0.0	0.0015526443474	0.513682678311	4.85201358564e-05	0.0	0.0	0.0	0.0	0.000921882581271	0.464483260553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0150412421155	0.0	0.0	0.0	0.00426977195537	0.0
193	0.0	0.0	0.0	0.0	0.00116804031708	0.603325633892	0.000459341697727	0.0	0.0	1.31240485065e-05	0.0	0.000721822667857	0.373536668592	2.6248097013e-05	0.0	0.0	0.0	0.00089243529844	0.00279542233188	0.0	1.31240485065e-05	0.00112866817156	0.0	0.0	0.0	0.0158276024988	0.0	0.0	0.0	9.18683395454e-05	0.0
194	0.0	0.0	0.0	0.0	0.000539023438226	0.539432352559	0.0	0.0	0.0	0.0	0.0	0.000966524785785	0.432631363729	0.0	0.0	0.0	0.0	0.0	0.00353153287113	0.00029739224178	0.0	0.00249066002491	0.0	0.0	0.0	0.019888106169	0.0	0.0	0.0	0.000223044181335	0.0
195	0.0	0.0	0.0	0.0	0.00080741281864	0.554731054635	0.0	0.000826636933369	0.0	0.0	0.0	0.00148025683417	0.425891037718	0.0	0.0	0.0	0.0	0.0	0.00261447960322	0.0	0.0	0.000845861048099	0.0	0.0	0.0	0.0123418816564	0.0	0.0	0.0	0.000461378753508	0.0
196	0.0	0.0	0.0	0.0	0.00107053092128	0.439274521364	1.55149408881e-05	0.00121016538927	0.0	0.0	0.0	0.00192385267012	0.519812579514	0.0	0.0	0.0	0.0	0.00187730784746	0.00738511186273	0.0	0.0	0.00153597914792	0.0	0.0	0.0	0.0258013466968	0.0	0.0	0.0	9.30896453285e-05	0.0
197	0.0	0.0	0.0	0.0	0.0014845743447	0.472860125261	0.0	0.0	0.0	0.000185571793088	0.0	0.00197170030156	0.489607979588	0.0	0.0	0.0	0.0	0.0	0.00306193458594	0.000463929482719	0.0	0.00211087914637	0.0	0.0	0.0	0.0277429830666	0.0	0.0	0.0	0.00051032243099	0.0
198	0.0	0.0	0.0	0.0	0.000931164378731	0.575431368953	0.0	0.0	0.0	0.0	0.0	0.000550233496522	0.407624261065	0.0	0.0	0.0	0.0	4.23256535786e-05	0.000211628267893	5.64342047715e-05	0.0	0.000211628267893	0.0	0.0	0.0	0.0126130447664	0.0	0.0	0.0	0.00232791094683	0.0
199	0.0	0.0	0.0	0.0	0.00120218798213	0.497004548278	2.00364663688e-05	0.0	0.0	0.0	0.000240437596425	0.00198361017051	0.478911619147	0.0	0.0	0.0	0.0	0.0	0.000891622753412	0.0	1.00182331844e-05	0.000360656394638	0.0	0.0	0.0	0.0107896371396	0.0	0.0	0.0	0.00858562583903	0.0
200	0.0	0.0	0.0	0.0	0.00106004590612	0.481611269778	0.0	0.0	0.0	0.0	0.0	0.0015856885042	0.492588439367	0.0	0.0	0.0	0.0	0.0	2.62821299038e-05	0.0	0.0	7.00856797435e-05	0.0	0.0	0.0	0.0137893574895	0.0	0.0	0.0	0.00926883114608	0.0
201	0.0	0.0	0.0	0.0	0.00113528633794	0.486675015508	0.0	0.0	0.0	0.0	0.0	0.000830982783442	0.485247129598	0.0	0.0	0.0	0.0	0.00017555974298	0.00110017438935	0.0	0.0	0.000924614646365	0.0	0.0	0.0	0.0121136222657	0.0	0.0	0.0	0.0117976147283	0.0
203	0.0	0.0	0.0	0.0	0.00439900797881	0.441505538037	0.000527432079092	0.0	0.0	0.0	0.0	0.00117830570861	0.511822333943	0.0	0.0	0.0	0.0	0.0	0.000516210119963	0.0	2.24439182592e-05	0.000392768569537	0.0	0.0	0.0	0.0246097563713	0.0	0.0	0.0	0.0150262032745	0.0
204	0.0	0.0	0.0	0.0	0.0019407611952	0.438651105843	0.0	0.000234454372574	0.0	0.0	0.0	0.00205798838148	0.486779378436	0.0	0.0	0.0	0.0	0.0	0.000351681558861	0.0	0.0	0.000794539818167	0.0	0.0	0.0	0.0118529710579	0.0	0.0	0.0	0.0573371193373	0.0
205	0.0	0.0	0.0	0.0	0.00214051372329	0.470202848684	0.0	0.0	0.0	2.00048011523e-05	0.0	0.00093022325358	0.480435304473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00048011522e-05	0.000170040809794	0.0	0.0	0.0	0.0186144674722	0.0	0.0	0.0	0.0274665919821	0.0
206	0.0	0.0	0.0	0.0	0.00183675221011	0.446330787057	0.0	0.0	0.0	0.0	0.0	0.000772465882757	0.513912968844	0.0	0.0	0.0	0.0	0.000205990902068	0.000909793150802	0.0	0.0	0.00415414985839	0.0	0.0	0.0	0.0101622178354	0.0	0.0	0.0	0.0217148742597	0.0
208	0.0	0.0	0.0	0.0	0.00122949712217	0.464168941011	0.0	0.0	0.0	2.70219147729e-05	0.0	0.00183749020456	0.50062150404	0.0	0.0	0.0	0.0	0.0	0.000864701272732	0.0	0.0	4.05328721592e-05	0.0	0.0	0.0	0.0229416056422	0.0	0.0	0.0	0.0082687059205	0.0
210	0.0	0.0	0.0	0.0	0.00181960477402	0.551985912737	0.0	0.0	0.0	0.00086088828018	0.0	0.00146742320485	0.410037174721	0.0	0.0	0.0	0.0	0.0	0.00946977108198	0.0	0.0	0.00831539816083	0.0	0.0	0.0	0.0136372529837	0.0	0.0	0.0	0.00240657405596	0.0
