Timepoint	Acidobacteriales	unknown	Solibacterales	unknown1	Acidimicrobiales	Actinomycetales	Bifidobacteriales	Coriobacteriales	MC47	Solirubrobacterales	Bacteroidales	Flavobacteriales	Sphingobacteriales	mle1-12	YS2	Streptophyta	Nostocales	Bacillales	Gemellales	Lactobacillales	Turicibacterales	Clostridiales	Fusobacteriales	Gemmatimonadales	Nitrospirales	Gemmatales	Planctomycetales	Caulobacterales	Rhizobiales	Rhodobacterales	Rhodospirillales	Rickettsiales	Sphingomonadales	unknown2	Burkholderiales	Hydrogenophilales	Methylophilales	Neisseriales	Rhodocyclales	unknown3	Bdellovibrionales	Desulfovibrionales	MIZ46	Myxococcales	Syntrophobacterales	Campylobacterales	Aeromonadales	Alteromonadales	Chromatiales	Enterobacteriales	Oceanospirillales	Pasteurellales	Pseudomonadales	unknown4	Vibrionales	Xanthomonadales	unknown5	Spirochaetales	Synergistales	Erysipelotrichales	RF39	EW055	Spartobacteriales	Verrucomicrobiales	unknown6
149	0.0	0.0	0.0	0.0	0.0	6.32079288026e-05	0.0	0.00356492718446	0.0	0.0	0.3084167678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025915250809	2.5283171521e-05	0.666236852751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000429813915858	0.0	0.0	1.26415857605e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.84911003236e-05	3.79247572815e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.011402710356	0.00275586569579	0.0	0.0	0.00437398867314	0.0
150	0.0	0.0	0.0	0.0	0.0	0.000297674418604	0.0	0.00483720930233	0.0	0.0	0.384334883721	0.00266046511628	0.0	0.0	0.0	0.000446511627907	0.0	0.0	0.0	0.0027534883721	0.0	0.563851162791	0.000595348837209	0.0	0.0	0.0	0.0	0.0	0.00139534883721	0.0	0.0	0.0	0.00256744186047	0.0	0.0120186046512	0.0	0.0	0.00230697674419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00223255813954	0.00161860465116	0.0	0.0	3.72093023256e-05	0.0	0.0	0.0	0.00483720930233	0.00465116279069	0.0	0.0	0.00855813953489	0.0
151	0.0	0.0	0.0	0.0	0.0	2.74122807018e-05	0.0	0.00189144736842	0.0	0.0	0.33552631579	0.000370065789474	0.0	0.0	0.0	0.0	0.0	0.000671600877193	0.0	0.000890899122807	0.000246710526316	0.638253837719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00094572368421	0.0	0.0	0.000191885964912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000191885964913	0.0	4.11184210527e-05	0.000575657894737	0.0	0.0	0.0	0.0	0.0	0.0	0.0126644736843	0.00434484649123	0.0	0.0	0.00316611842105	0.0
153	0.0	0.0	0.0	0.0	0.0	0.000202142712755	0.0	0.000123531657795	0.0	0.0	0.404364036565	1.12301507086e-05	0.0	0.0	0.0	0.0	0.0	8.98412056689e-05	0.000134761808503	0.00796217685241	0.0	0.412124070705	5.61507535431e-05	0.0	0.0	0.0	0.0	0.0	0.000235833164881	0.0	0.0	0.0	0.0	0.0	0.00217864923747	0.0	0.0	0.000123531657795	0.0	0.0	0.0	0.0	0.000303214069133	0.000101071356378	0.0	7.86110549603e-05	0.0	0.0	0.0	0.0662691193316	0.0	0.0865620016621	0.00190912562047	3.36904521259e-05	0.0	0.000550277384723	0.0	0.0	1.12301507086e-05	0.0157671315949	0.000213372863464	0.0	0.0	0.000595197987557	0.0
155	0.0	0.0	0.0	0.0	0.0	0.000783545543585	0.00113334266126	0.000307821463551	0.0	0.0	0.0718063523157	0.00177696935777	0.000265845809431	0.0	0.0	0.000377780887085	0.0	0.000153910731776	0.0	0.165188190849	0.0234503987687	0.251700013992	4.19756541206e-05	0.0	0.0	0.0	0.0	4.19756541207e-05	0.000517699734155	0.000265845809431	5.59675388275e-05	0.0	1.39918847069e-05	0.0	0.00261648244019	0.0	5.59675388276e-05	0.0018329368966	0.000237862040017	4.19756541206e-05	1.39918847069e-05	2.79837694137e-05	0.0	0.0	0.0	0.00191688820484	0.000349797117672	8.39513082413e-05	0.0	0.216328529453	1.39918847069e-05	0.223702252693	0.0279977612985	0.000237862040017	2.79837694137e-05	5.59675388275e-05	0.0	0.0	0.0	0.00563872953687	0.000265845809431	0.0	0.0	0.00067161046593	0.0
156	0.0	0.0	0.0	0.0	0.0	4.19846126396e-05	1.04961531599e-05	0.0	0.0	0.0	0.493214236982	3.14884594796e-05	1.04961531599e-05	0.0	0.0	0.0	0.0	0.000283396135316	1.04961531599e-05	0.00449235355242	0.000839692252789	0.262687225132	4.19846126395e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00318033440744	0.0	0.0	6.29769189593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04961531599e-05	0.0	0.0	0.0	0.174183661688	0.0	0.0444407124789	0.00822898407734	1.04961531599e-05	1.04961531599e-05	3.14884594796e-05	0.0	0.0	0.0	0.00815551100522	0.0	0.0	0.0	2.09923063197e-05	0.0
157	0.0	0.0	0.0	0.0	0.0	1.43059469822e-05	2.86118939644e-05	1.43059469822e-05	0.0	0.0	0.700619447505	0.0	0.0	0.0	0.0	0.0	0.0	1.43059469822e-05	0.0	0.000271812992661	0.000228895151715	0.203859744496	0.000615155720233	0.0	0.0	0.0	0.0	2.86118939643e-05	0.0	0.00111586386461	0.0	0.0	0.0	0.0	0.00220311583526	0.0	0.0	0.000357648674554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.29178409465e-05	0.0	0.0779531051058	0.0	0.00613725125534	0.0060943334144	0.0	0.0	0.0	0.0	0.0	0.0	0.0004005665155	0.0	0.0	0.0	0.0	0.0
158	0.0	0.0	0.0	0.0	0.0	2.87968669009e-05	1.91979112673e-05	5.75937338018e-05	0.0	0.0	0.627474130815	0.0	0.0	0.0	0.0	0.0	0.0	9.59895563363e-06	9.59895563363e-06	0.000556739426751	0.000278369713375	0.257031235001	0.0064504981858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00106548407533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79947781681e-05	0.0	0.0	0.0	0.100885023709	0.0	0.00166061932462	0.00274530131122	0.0	0.0	0.0	0.0	0.0	0.0	0.00167021828025	0.0	0.0	0.0	9.59895563363e-06	0.0
159	0.0	0.0	0.0	0.0	7.24847781966e-06	0.000572629747753	1.44969556393e-05	0.000108727167295	0.0	0.0	0.437641345318	8.69817338359e-05	0.0	0.0	0.0	0.0	0.0	7.24847781966e-06	7.24847781966e-06	0.00758915627718	0.00020295737895	0.248775007249	0.000130472600754	0.0	0.0	0.0	0.0	7.24847781966e-06	1.44969556393e-05	0.0	7.24847781966e-06	0.0	0.0	0.0	7.24847781966e-05	0.0	0.0	0.000101478689475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101478689475	1.44969556393e-05	0.0	0.0	0.293331400406	7.24847781966e-06	0.000442157147	0.00229776746883	2.89939112786e-05	0.0	0.0	0.0	0.0	0.0	0.00841548274862	0.0	0.0	0.0	1.44969556393e-05	0.0
160	0.0	0.0	0.0	0.0	0.0	6.37216637726e-05	0.0	0.000581460181925	0.0	0.0	0.455203670368	0.0	0.0	0.0	0.0	0.0	0.0	7.96520797158e-06	0.0	0.00270817071034	0.00090803370876	0.457306485273	5.57564558011e-05	0.0	0.0	0.0	0.0	0.0	7.96520797158e-06	0.0	0.0	0.0	0.0	0.0	0.00172048492186	0.0	0.0	0.0	7.96520797158e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.59304159432e-05	0.0	0.0	0.0	0.0653624966147	0.0	8.76172876874e-05	0.00148152868271	0.0	0.0	0.0	0.0	0.0	7.96520797158e-06	0.0144727828844	0.0	0.0	0.0	0.0	0.0
161	0.0	0.0	0.0	0.0	0.0	3.07493619507e-05	1.02497873169e-05	0.0012709736273	0.0	0.0	0.397722497258	0.000573988089747	0.0	0.0	0.0	0.0	0.0	1.02497873169e-05	0.0	0.00140422086242	0.00152721831022	0.563543556471	6.14987239015e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04995746338e-05	0.0	0.0	1.02497873169e-05	1.02497873169e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.02497873169e-05	0.0	0.0	0.0	0.0195258448387	0.0	3.07493619507e-05	0.000953230220473	0.0	0.0	0.0	0.0	0.0	0.0	0.0132837243627	0.0	0.0	0.0	0.0	0.0
162	0.0	0.0	0.0	0.0	0.0	7.85162179611e-05	8.72402421789e-06	0.00113412314833	0.0	0.0	0.414111981575	0.0	8.72402421789e-06	0.0	0.0	8.72402421789e-06	0.0	0.000296616823408	0.0	0.00157904838344	0.00116029522098	0.551323434474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00167501264983	0.0	0.0	8.72402421789e-06	8.72402421789e-06	0.0	0.0	0.0	0.0	0.0	0.0	8.72402421789e-06	0.0	0.0	0.0	0.0151536300665	0.0	0.0	0.000837506324918	0.0	0.0	0.0	0.0	0.0	0.0	0.0125974909707	0.0	0.0	0.0	0.0	0.0
163	0.0	0.0	0.0	0.0	0.0	0.00250164943919	1.3745326589e-05	0.00108588080053	0.0	0.0	0.475313393446	0.00195183637563	0.0	0.0	0.0	1.3745326589e-05	0.0	0.0	0.0	0.00114086210688	0.000178689245656	0.486763250495	0.0	0.0	0.0	0.0	0.0	0.0	0.00109962612712	0.0	0.000934682208049	0.0	0.0	0.0	0.0120271607653	0.0	0.0	0.000274906531779	1.3745326589e-05	0.0	0.0	0.0	1.3745326589e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00404112601716	0.0	0.0	0.000219925225423	0.0	0.0	0.0	0.0	0.0	0.0	0.0124120299099	0.0	0.0	0.0	0.0	0.0
164	0.0	0.0	0.0	0.0	0.0	0.000100674519279	7.74419379071e-06	0.00113839648723	0.0	0.0	0.534558464791	7.74419379071e-06	0.0	0.0	0.0	0.0	0.0	7.74419379071e-06	1.54883875814e-05	0.00267949105159	1.54883875814e-05	0.437601158531	0.0	0.0	0.000185860650977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00121583842514	0.0	0.0	1.54883875814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00912266028545	0.0	7.74419379071e-06	0.000495628402605	0.0	0.0	0.0	0.0	0.0	0.0	0.0128088965298	0.0	0.0	0.0	1.54883875814e-05	0.0
165	0.0	0.0	0.0	0.0	0.0	0.000130040890636	0.0	0.0004479186233	0.0	0.0	0.585342946727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44489878484e-05	0.00121371497927	2.88979756968e-05	0.395150919679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00447918623301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44489878484e-05	0.0	0.0	0.00757126963255	0.0	0.0	0.000419020647603	0.0	0.0	0.000924735222297	0.0	0.0	0.0	0.00426245141528	0.0	0.0	0.0	0.0	0.0
166	0.0	0.0	0.0	0.0	0.0	8.69856970661e-05	0.0	0.000894710026966	0.0	0.0	0.570750438035	0.0	0.0	0.0	0.0	1.24265281523e-05	0.0	1.24265281523e-05	0.0	0.00110596100555	0.0	0.414971481118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24265281523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00150360990643	0.0	0.0	0.000124265281523	0.0	0.0	0.0	0.0	0.0	0.0	0.0105004162887	0.0	0.0	0.0	2.48530563046e-05	0.0
167	0.0	0.0	0.0	0.0	0.0	2.68039026482e-05	0.0	0.00115256781387	0.0	0.0	0.490028948215	0.0	0.0	0.0	0.0	0.0	0.0	5.36078052964e-05	0.0	0.001447410743	2.68039026482e-05	0.40961724027	0.0	0.0	0.0	0.0	0.0	2.68039026482e-05	0.000107215610593	0.000214431221186	0.0	0.0	0.0	0.0	0.00045566634502	0.0	0.0	2.68039026482e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0326203495229	0.0	0.0	0.000402058539723	0.0	0.0	0.0	0.0	0.0	0.0	0.0637128765948	0.0	0.0	0.0	8.04117079447e-05	0.0
168	0.0	0.0	0.0	0.0	0.0	9.98781486585e-05	0.0	0.0223926809292	0.0	0.0	0.12954195881	0.0	0.0	0.0	0.0	1.99756297317e-05	0.0	0.000279658816244	0.0	0.004095004095	3.99512594635e-05	0.429496014862	0.0	0.0	0.0	0.0	0.0	0.0	0.00057929326222	0.0	0.000479415113562	0.0	0.0	0.0	0.000619244521684	0.0	0.0	1.99756297317e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99756297317e-05	0.0	0.0	0.0	0.280997183436	0.0	0.000619244521684	0.000998781486586	0.0	0.0	0.0	0.0	0.0	0.0	0.129282275624	0.0	0.0	0.0	0.000419488224366	0.0
169	0.0	0.0	0.0	0.0	0.0	0.00161144454493	1.6443311683e-05	0.0087807284387	0.0	0.0	0.101389459837	0.0	0.0	0.0	0.0	0.000131546493464	0.0	0.0	0.0	0.00516319986846	0.0	0.714593439118	0.0	0.0	0.0	0.0	0.0	0.0	1.6443311683e-05	0.0	0.0	0.0	0.0	0.0	0.00180876428513	0.0	0.0	1.6443311683e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142234646057	0.0	1.6443311683e-05	0.000411082792074	0.0	0.0	0.0	0.0	0.0	0.0	0.151738880211	0.0	0.0	0.0	8.22165584149e-05	0.0
171	0.000589767533297	0.0	0.0	0.0	0.0	0.00283416064612	1.63824314805e-05	0.000737209416621	0.0	0.0	0.41739158926	0.00113038777215	0.0	0.0	0.0	0.0	0.0	0.0	1.63824314805e-05	0.00188397962026	0.000163824314805	0.529005094936	0.0	0.0	0.0	0.0	0.0	0.0	0.000409560787012	0.0	0.0	0.0	0.0	0.0	0.0027686309202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153503382973	0.0	0.0	0.000720826985141	0.0	0.0	0.0	0.0	0.0	0.0	0.0224603135598	0.0	0.0	0.0	0.00452155108861	0.0
172	0.0	0.0	0.0	0.0	0.0	3.20138299746e-05	0.0	0.000832359579338	0.0	0.0	0.454500344149	0.000720311174427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000800345749364	0.0	0.524210458918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000400172874682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.60069149873e-05	0.0	0.0	0.0	0.00035215212972	0.0	0.0	0.00123253245402	0.0	0.0	0.0	0.0	0.0	0.0	0.00526627503082	0.0	0.0	0.0	0.0116370271957	0.0
175	0.0	0.0	0.0	0.0	0.0	5.86218014481e-05	0.0	0.00104542212582	0.0	0.0	0.470908931031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000595988314721	0.0	0.518246035701	0.0	0.0	0.0	0.0	0.0	0.00014655450362	0.0	0.0	0.0	0.0	0.0	0.0	0.000244257506033	0.0	0.0	0.0	8.7932702172e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.77030024133e-06	0.0	0.0	0.0	5.8621801448e-05	0.0	9.77030024133e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00847085030922	0.0	0.0	0.0	0.000117243602896	0.0
176	0.0	0.0	0.0	0.0	0.0	3.08772218734e-05	1.02924072911e-05	0.000782222954127	0.0	0.0	0.37550818761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02924072911e-05	0.00114245720932	0.000102924072911	0.608651797569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.08772218734e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02924072911e-05	0.0	0.0	0.0	0.000123508887494	0.0	0.0	0.000123508887494	0.0	0.0	0.0	0.0	0.0	0.0	0.0134727611441	0.0	0.0	0.0	0.0	0.0
177	0.0	0.0	0.0	0.0	0.0	9.3431748108e-06	5.60590488648e-05	0.00137344669719	0.0	0.0	0.420013080445	9.3431748108e-06	0.0	0.0	0.0	9.3431748108e-06	0.0	0.000186863496216	0.0	0.000710081285621	9.3431748108e-06	0.566785013548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000261608894703	0.0	0.0	0.0	0.0	0.00111183780248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86863496216e-05	0.0	0.0	0.00193403718583	0.0	0.0	0.0	0.0	0.0	0.0	0.00751191254788	0.0	0.0	0.0	0.0	0.0
177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000746059871305	0.0	0.0	0.607124871771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000746059871304	1.86514967826e-05	0.38022941341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.59544903478e-05	0.0	0.0	1.86514967826e-05	0.0	0.0	0.0	0.00511051011843	0.0011750442973	0.0	0.0	0.00477478317635	0.0
178	0.0	0.0	0.0	0.0	0.0	3.2448218052e-05	8.65285814721e-05	0.00104915905035	0.0	0.0	0.478643664486	0.0	0.0	0.0	0.0	0.0	0.0	0.00059488399762	1.0816072684e-05	0.000551619706884	1.0816072684e-05	0.506300362338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032448218052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4896436104e-05	0.0	0.0	0.00016224109026	0.0	0.0	0.0	0.0	0.0	0.0	0.00800389378617	0.0	0.0	0.0	0.00416418798334	0.0
179	0.0	0.0	0.0	0.0	0.0	0.000956388676358	0.00022070507916	0.00173621328939	0.0	0.0	0.465540580307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000353128126655	4.41410158319e-05	0.507783532458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4713671944e-05	0.0	0.0	1.4713671944e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.41410158319e-05	0.0	0.0	0.000971102348303	0.0	0.0	0.0	0.0	0.0	0.0	0.0090341945736	0.0	0.0	0.0	0.0132864457654	0.0
182	0.0	0.0	0.0	0.0	0.0	2.1324007634e-05	0.0010662003817	0.00132208847331	0.0	0.0	0.545030973121	0.0	0.0	0.0	0.0	0.00145003251911	0.0	0.000447804160314	0.0	0.000863622309177	0.0	0.430051923959	0.0	0.0	0.0	0.0	0.0	0.0	0.000671706240471	0.0	0.0	0.0	0.0	0.0	0.00116215841605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000671706240471	0.0	0.0	0.0	0.0	0.0	0.0	0.00728214860701	0.0	0.0	0.0	0.00995831156507	0.0
183	0.0	0.0	0.0	0.0	0.0	3.33759804194e-05	0.000767647549646	0.00123491127552	0.0	0.0	0.573721978083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000545141013517	2.22506536129e-05	0.406519441509	0.0	0.0	0.0	0.0	0.0	4.45013072259e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00178005228904	0.0	0.0	0.0	1.11253268065e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.33759804194e-05	0.0	2.22506536129e-05	0.000356010457807	0.0	0.0	0.0	0.0	0.0	0.0	0.00758747288202	0.0	0.0	0.0	0.00732046503866	0.0
184	0.0	0.0	0.0	0.0	1.56541068549e-05	0.00245769477622	0.000923592304441	0.00187849282259	0.0	0.0	0.600241073246	0.000266119816534	0.0	0.0	0.0	4.69623205648e-05	0.0	0.0	0.0	0.000532239633068	3.13082137099e-05	0.347161127721	0.0	0.0	0.0	0.0	0.000720088915327	0.0	0.0	0.0	0.0	0.0	0.00633991327625	0.0	0.0146365899094	0.0	0.0	0.0	1.56541068549e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000109578747985	0.0	1.56541068549e-05	0.00439880402623	0.0	0.0	0.0	0.0	0.0	0.0	0.00923592304442	0.0	0.0	0.0	0.0109735289053	0.0
185	0.0	0.0	0.0	0.0	0.0	0.00257708653585	0.00019893299575	0.000217017813546	0.0	0.0	0.501437743014	9.94664978751e-05	0.0	0.0	0.0	9.04240889773e-06	0.0	0.0	0.0	0.00291165566507	9.04240889773e-06	0.462537299936	9.04240889773e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00172710009947	0.0	0.0	5.42544533864e-05	0.000207975404648	0.0	0.0	9.04240889773e-06	0.0	0.0	0.0	3.61696355909e-05	0.0	0.0	0.0	0.0016276336016	0.0	7.23392711818e-05	0.000985622569853	0.0	0.0	0.0	0.0	0.0	0.0	0.0115742833891	0.0	0.0	0.0	0.0136992494801	0.0
186	0.0	0.0	0.0	0.0	0.0	0.0	2.83824823319e-05	0.000368972270315	0.0	0.0	0.89995174978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000227059858656	0.0	0.0828484659269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00718076802997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000823091987625	0.0	0.0	0.0	0.0	0.000397354752647	0.0	0.00144750659893	0.0	0.0	0.00371810518548	2.83824823319e-05	0.0	0.0	0.0	0.0	0.0	0.000255442340987	0.0	0.0	0.0	0.00272471830386	0.0
189	0.0	0.0	0.0	0.0	0.0	0.0	0.000247946691461	0.000650860065087	0.0	0.0	0.529087246242	0.0	0.0	0.0	0.0	0.0	0.0	6.19866728654e-05	0.0	0.00123973345731	0.0	0.443576631024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.09933364327e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000154966682163	0.0	3.09933364327e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232759956609	0.0	0.0	0.0	0.00164264683093	0.0
190	0.0	0.0	0.0	0.0	0.0	0.000143374314492	0.000107530735869	0.00168464819528	0.0	0.0	0.773325208789	0.0	0.0	0.0	0.0	0.0	0.0	7.16871572458e-05	0.0	0.000358435786229	0.0	0.198250833363	0.0	0.0	0.0	0.0	0.0	0.0	3.58435786229e-05	0.0	0.0	0.0	0.0	0.0	0.000967776622818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142299007133	0.0	0.0	0.00146958672354	0.0	0.0	0.000107530735869	0.0	0.0	0.0	0.00508978816445	0.0	0.0	0.0	0.00415785512026	0.0
191	0.0	0.0	0.0	0.0	0.0	3.75629178874e-05	0.000375629178875	0.00123957629029	0.0	0.0	0.558729622117	0.0	0.0	0.0	0.0	3.75629178875e-05	0.0	0.0	1.87814589437e-05	0.000826384193524	0.0	0.414807302231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87814589437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87814589437e-05	0.0	0.0	5.63443768312e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0127526106228	0.0	0.0	0.0	0.0110810607768	0.0
192	0.0	0.0	0.0	0.0	0.0	0.0	9.70402717128e-05	0.00145560407569	0.0	0.0	0.513682678311	4.85201358564e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000921882581271	0.0	0.464483260553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0150412421155	0.0	0.0	0.0	0.00426977195537	0.0
193	0.0	0.0	0.0	0.0	0.0	0.000643078376818	0.000157488582078	0.000367473358182	0.0	0.0	0.603325633892	0.000459341697727	0.0	0.0	0.0	1.31240485065e-05	0.0	0.0	0.0	0.000721822667857	0.0	0.373536668592	2.6248097013e-05	0.0	0.0	0.0	0.0	0.0	1.31240485065e-05	0.0	0.0	0.0	0.000879311249934	0.0	0.00276917423486	0.0	0.0	0.0	2.6248097013e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.31240485065e-05	0.0	0.0	0.0	0.000629954328312	0.0	2.6248097013e-05	0.000301853115649	0.0	0.0	0.000170612630584	0.0	0.0	0.0	0.0158276024988	0.0	0.0	0.0	9.18683395454e-05	0.0
194	0.0	0.0	0.0	0.0	0.0	1.85870151112e-05	0.000130109105779	0.000390327317336	0.0	0.0	0.539432352559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000966524785785	0.0	0.432631363729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00349435884091	0.0	0.0	3.71740302224e-05	0.0	0.0	0.0	0.0	0.00029739224178	0.0	0.0	0.0	0.0	0.0	0.0	0.00120815598223	0.0	0.0	0.00124533001245	0.0	0.0	3.71740302225e-05	0.0	0.0	0.0	0.019888106169	0.0	0.0	0.0	0.000223044181335	0.0
195	0.0	0.0	0.0	0.0	0.0	3.8448229459e-05	9.61205736476e-05	0.000672844015533	0.0	0.0	0.554731054635	0.0	0.000826636933369	0.0	0.0	0.0	0.0	0.000365258179861	0.0	0.00111499865431	0.0	0.425891037718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261447960322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8448229459e-05	0.0	0.0	0.00080741281864	0.0	0.0	0.0	0.0	0.0	0.0	0.0123418816564	0.0	0.0	0.0	0.000461378753508	0.0
196	0.0	0.0	0.0	0.0	0.0	0.000387873522202	4.65448226642e-05	0.000636112576411	0.0	0.0	0.439274521364	1.55149408881e-05	0.00121016538927	0.0	0.0	0.0	0.0	0.0	0.0	0.00190833772923	1.55149408881e-05	0.519812579514	0.0	0.0	0.0	0.0	0.0	0.00124119527105	1.55149408881e-05	0.0	0.0	0.0	0.000620597635523	0.0	0.00671796940454	0.0	0.0	0.0	0.000667142458188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55149408881e-05	0.0	1.55149408881e-05	0.00150494926614	0.0	0.0	0.0	0.0	0.0	0.0	0.0258013466968	0.0	0.0	0.0	9.30896453285e-05	0.0
