Timepoint	Corynebacteriaceae	Micrococcaceae	unknown911	Bifidobacteriaceae	Coriobacteriaceae	unknown7576	Bacteroidaceae	Porphyromonadaceae	Rikenellaceae	unknown2246	unknown2958	Flavobacteriaceae	Sphingobacteriaceae	unknown7558	unknown5503	unknown1455	unknown588	Bacillaceae	Staphylococcaceae	Aerococcaceae	Enterococcaceae	Lactobacillaceae	Leuconostocaceae	Streptococcaceae	Turicibacteraceae	Catabacteriaceae	Clostridiaceae	ClostridialesFamilyXIII.IncertaeSedis	ClostridialesFamilyXI.IncertaeSedis	Lachnospiraceae	Ruminococcaceae	unknown2010	unknown3038	unknown3427	unknown3464	unknown3979	unknown4490	unknown4830	Veillonellaceae	Fusobacteriaceae	Caulobacteraceae	Bradyrhizobiaceae	Phyllobacteriaceae	Rhizobiaceae	Rhodospirillaceae	Sphingomonadaceae	Alcaligenaceae	Burkholderiaceae	Comamonadaceae	Oxalobacteraceae	unknown3491	unknown4277	unknown7161	unknown78	Neisseriaceae	Desulfovibrionaceae	unknown6463	unknown3424	Campylobacteraceae	Aeromonadaceae	Enterobacteriaceae	Pasteurellaceae	Moraxellaceae	Pseudomonadaceae	Xanthomonadaceae	Erysipelotrichaceae	unknown2221	unknown6436	Verrucomicrobiaceae	unknown1257
268	0	3.59427790956845e-05	0	0.0129394004744905	0.000934512256487195	0	0.373193875350174	0.001275968657896	0.000305513622313719	0.00425921932284101	0.0484328948313988	0	0	0	0	0	0	0.000485227517792142	0	0	0.000125799726835296	0	0.0110703759614741	0.00939903673353112	0.000125799726835296	0	0.00359427790956845	3.59427790956845e-05	1.79713895478422e-05	0.296671698656223	0.136079361656036	0.00522967435842529	0.000790741140104858	0	0	0.00163539644885685	0.000143771116382337	0	0.0159046797497923	1.79713895478422e-05	0	0	0	0	0	0	0.00806915390698597	0	0.000521170296887225	0	0	0.00032348501186076	0	0	0	0.000449284738696056	0	0	5.39141686435267e-05	0	0.00515778880023312	0.0106750053914071	0.000197685285026465	0	0.000215656674574507	0.0516318021709404	0	0	0	0
269	0.000389494769641627	5.56421099488611e-05	0	0.0114622746494722	0.00108502114399989	0	0.39553193857135	0.00225350545292978	0.00122412641887655	0.00587024259960275	0.0443745826842122	0	0	0	0	0	0	0	0	0	2.78210549744306e-05	0	0.000222568439795645	0.00319942132205301	0.000278210549744306	0	0.00208657912307979	0	2.78210549744306e-05	0.265273759180756	0.134403516581089	0.016247496105045	0.000139105274872654	0	0	0.00047295793456562	0	0	0.0214778544402712	0	0	0	0	0	0.00050077898953995	0	0.00289338971733638	0	0.000612063209437272	0	0	0.000278210549744306	0	0	0	0.000639884264411603	0	0	5.56421099488611e-05	0	0.00186401068329315	0.0401457823281061	0	0.000111284219897322	0.000166926329846984	0.0466280881371821	0	0	0	0
271	0	0	0	0.0312350431796733	0.000853189054208089	0	0.110498387264712	0.000208094891270021	0.00074914160857408	0.000707522630319074	0.00969722193320102	0	0	0	0	0	0	0	0	4.16189782541044e-05	0.000166475913016018	0	0.00724170221621077	0.0147747372802016	0.000353761315160038	2.08094891270021e-05	0.00303818541255032	2.08094891270021e-05	0.00027052335865203	0.400936427011033	0.245988970970395	0.00472375403184051	0.00166475913016018	0	0	0.00126937883675013	0.000145666423889015	0	0.0156903548017817	6.24284673811065e-05	0	0.000228904380397024	0	0	0	0	0.000478618249922051	0.000187285402143019	0.000499427739049053	0.000416189782541044	0	0	0	0	2.08094891270021e-05	0.000187285402143019	0	0	4.16189782541044e-05	0	0.0242638643221225	0.0279679533866829	0.000978045988971104	0	0	0.09437103319116	0	0	0	0
272	2.53203018179221e-05	2.53203018179221e-05	0	0.059249506254032	0.00281055350179447	0	0.00167113991998346	0	0.000177242112726157	0	0.000151921810908135	0	0	0	0	0	7.59609054538665e-05	0	0.000253203018180225	0	5.06406036359444e-05	2.53203018179221e-05	0.000430445130905378	0.00878614473084175	0.000784929356356688	0	0.00483617764722622	2.53203018179221e-05	0.000227882716361198	0.517243125537953	0.198865650478905	0.0048868182508703	0.00255735048361425	0	0	0.0112422140072181	0.000936851167264822	0	0.00311439712360872	0	0	0	0	0	0	0	7.59609054538665e-05	0	0.000557046639995489	0	0	0.000253203018179221	0	0	0	5.0640603635844e-05	0	0	0	0	0.00131665569453516	0.000683648149085603	0.000506406036359445	0	0	0.178103002987645	0	0	0	0
273	0.00111686465631544	0	0	0.14402477408863	0.000761498629302703	0	0.0217788607980158	5.07665752868469e-05	0.000253832876434234	0.000355366027007728	0.00116763123159568	0	0	0	0	0	0	0	0	5.07665752868469e-05	0.000101533150573493	0.000101533150573493	0.000253832876434234	0.00431515889938098	0.00177683013503864	0	0.00106609808102519	0	0.00192912986089938	0.586861610316254	0.175550817341472	0.00299522794192457	0.000913798355163444	0	0	0.00147223068331715	5.07665752868469e-05	0	0.0101533150573493	0	0	0.00157376383388765	0	0	0	0	0.000355366027007728	0.00208142958676012	0.00522895725454543	0	0	0.00167529698446815	5.07665752868469e-05	0	0	0.000152299725860741	0	0	5.07665752868469e-05	0	0.000101533150573493	0.00213219616205037	0.00345212711950679	0	0	0.0260432531221967	0	0	0	0
274	2.57307533965201e-05	0	0	0.0683151502676158	0.0014151914368036	0	0.264512144915106	0.000154384520379121	0.000514615067929401	0.00133799917662105	0.00316488266776497	0	0	0	0	0	0.00033449979415376	0	0	2.57307533965201e-05	0	0	0.000334499794154762	0.00499176615890888	0.000102923013586081	0	0.000488884314532882	5.14615067929401e-05	0.000128653766982601	0.322869493618842	0.249922807740172	0.00231576780568681	0.000668999588308522	0	0	0.00164676821737128	0.000128653766982601	0	0.00640695759572251	5.14615067929401e-05	0	0	0	0	0	0	0.00151811445039369	0	0.000385961300946801	0	0	5.14615067929401e-05	0	0	0	0.000154384520379121	0	0	0	0	0.00162103746398377	0.0106782626595709	7.71922601895605e-05	2.57307533965201e-05	0	0.0555784273363433	0	0	0	0
275	0	0	0	0.0388260635433473	0.000376952073236693	0	0.332094776520762	0.0015347334410331	0.000753904146473386	0.0056542810985504	0.0183629509962727	2.69251480883353e-05	0	0	0	0	0	0	0	0	0	0	2.69251480883353e-05	0.0115778136780042	0	0	0.000538502961766704	0	0.00010770059235334	0.317555196553902	0.189229940764732	0.00767366720517554	0.000269251480883353	0	0	0.000807754442650057	2.69251480883353e-05	0	0.00767366720517554	0	0	0	0	0	0	0	0.00148088314485843	0	0.000646203554120046	0	0	0.000538502961766704	0	0.000646203554120046	0	0	0	0	5.38502961766704e-05	0	0.00258481421648419	0.0361873990306985	0.00158858373720777	0.000161550888530011	0	0.0229940764674543	0	0	0	0
276	0	0	0	0.0667673439502118	0.00052626761852486	0	0.25048050521738	0.000961010433827831	0.000297455610471139	0.00427878455060929	0.00759655866740277	0	0	0	0	0	0	0	2.28812008053721e-05	0	0	0	6.86436024162164e-05	0.00448471535786054	4.57624016108443e-05	0	0.000594911220940275	0	2.28812008053721e-05	0.309079260479581	0.307935200438907	0.00510250777960428	0.000617792421746749	0	0	0.000274574409664666	2.28812008053721e-05	0	0.00423302214900235	4.57624016107442e-05	0	0.000388980413692026	0	0	0	0	0.00141863444993527	0	0.000388980413692026	0	0	0.00100677283544278	0	0	0	6.86436024162164e-05	0	0	4.57624016107442e-05	0	0.00695588504484553	0.00372963573128597	0.000228812008054722	0	0	0.0223091707852352	0	0	0	0
277	0	1.42384937699768e-05	0	0.0485751836870546	0.00110564054881924	0	0.288567658204543	0.00168449303654631	0.00154783317104921	0.00458193068786271	0.00770221873433441	6.94745931958243e-06	0	0	0	0	0	0	0	0	2.11859530895092e-05	0	0.000297634068646566	0.0214026191323327	0.00082823766457334	2.81334124091418e-05	0.00119099555473241	0	4.27154813099306e-05	0.318649692619169	0.219985981070986	0.0059852088452531	0.00130299396751634	0	0	0.00124829310494012	9.44398727240652e-05	0	0.00801848535669514	7.08488937190723e-05	0	0	0	0	0	0.000357260688068676	0.00480615892346844	0	0.000364551722518219	0	0	0	0	0	0	0.000446355272108337	0	0	2.88205626706655e-05	0	0.016214819846263	0.0088452038871836	0.00023785553581627	0	2.91641378015777e-05	0.0357162004027064	0	0	0	0
279	0	0	0	0.0341992619925418	0.000723247232472139	0	0.391129151291404	0.006612546125463	0.0174907749077048	0.00919557195571633	0.0200442804427683	0	0	0	0	0	0	0	0	1.47601476014619e-05	0	0	0.000221402214022432	0.00178597785977539	0.000147601476014619	7.38007380073099e-05	0.000472324723246784	4.42804428043859e-05	2.9520295202924e-05	0.188487084870815	0.266199261992967	0.00305535055350213	0.000723247232472139	0	0	0.000678966789667251	1.47601476014619e-05	0	0.0111143911438412	0.000708487084870176	0.000560885608855555	0.000870848708486759	0	0	0	0.000693726937268212	0.00717343173431153	0.000693726937269215	0.00206642066420467	0.000324723247232163	0	0	0	0	4.42804428043859e-05	0.00168265682656566	0	0	1.47601476014619e-05	0	0.0181697416974433	0.00180073800737536	0.000324723247232163	0	0.00129889298892665	0.0111143911439415	0	0	0	0
280	0	3.54551256293117e-05	0	0.11325548963543	0.0022218545394449	0	0.17478195097713	0.00109910889450665	0.000177275628146558	0.00137093152432937	0.00333278180915731	0	0	0	0	0	0.00061455551090807	1.18183752097706e-05	0	0	3.54551256293117e-05	0.000366369631502887	9.45470016781645e-05	0.0118892854610654	9.45470016782649e-05	0	0.000862741390313251	0	2.36367504195411e-05	0.326896258302213	0.230281040962791	0.00516462996667174	0.001288202897869	0	0	0.000390006381922428	2.36367504195411e-05	0	0.00707920675065658	1.18183752097706e-05	0	0.000555463634859216	0	0	0	0	0.00257640579572798	0	0.00362824118940157	0	0	0	0	0	0	0.000141820502517247	0	0	0	0	0.0267804382253361	0.00195003190961215	0.00106365376887935	0.000307277755454034	0	0.0815940624482801	0	0	0	0
281	2.40882593823108e-05	2.40882593823108e-05	0	0.0502119766825589	0.00107192754251243	0	0.314773329479363	0.00320373849785977	0.000674471262706107	0.00517897576720886	0.00916558269498972	0	0	0	0	0	1.20441296911554e-05	0	0	1.20441296911554e-05	1.20441296911554e-05	2.40882593823108e-05	0.000216794334442	0.0111287758346413	0.000264970853206221	0	0.000301103242279888	0	7.22647781469326e-05	0.240846461434867	0.241834080069167	0.00263766440236465	0.000794912559617661	0	0	0.00199932552873421	0.000156573685985221	0	0.00541985836102996	0	0	0	0	0	0	0	0.00267379679143731	0	0	0	0	0	0	0	0	0.000252926723514665	0	0	3.61323890734664e-05	0	0.00278219395866532	0.0795153442211613	8.43089078380882e-05	0	0	0.0245941128294083	0	0	0	0
282	1.79891705193869e-05	0	0	0.173991257263303	0.0021766896328406	0	0.0689704797712281	0.000449729262983669	0.00016190253467368	0.00176293871089229	0.00242853802011522	0	0	0	0	0	0	0.00152907949414588	0	1.79891705193869e-05	1.79891705193869e-05	1.79891705193869e-05	0.000125924193635307	0.00366979078595011	0.000125924193635307	0	0.00120527442479852	1.79891705193869e-05	1.79891705193869e-05	0.398064365252037	0.302433934771156	0.00196081958661237	0.00143913364154494	0	0	0.00160103617621861	0.00010793502311612	0	0.00318408318191904	0	0	0.00055766428609979	0	0	0	0	0.00375973663854103	0.00082750184388959	0.00550468617891513	0	0	0	0	0	0	7.19566820774472e-05	0	0	1.79891705193869e-05	0	0.000431740092464483	0.000845491014408776	0.000467718433502855	0	0	0.0220187447156605	0	0	0	0
283	1.97312602355988e-05	1.97312602355988e-05	0	0.188749235413852	0.000789250409422945	0	0.190031767328675	0.000670862848010157	0.000157850081884387	0.00441980229276889	0.00576152798879324	0	0	0	0	0	3.94625204711976e-05	0	0.00262425761133121	1.97312602355988e-05	0	1.97312602355988e-05	5.91937807067964e-05	0.00122333813460954	0	0	0.00114441309366634	0	3.94625204711976e-05	0.344922160178701	0.218721019711328	0.00716244746551491	0.00151930703813648	0	0	0.000118387561413794	1.97312602355988e-05	0	0.00445926481324049	0	0.00140091947672167	0.000118387561413794	0	0	0	0.00149957577790067	0.00185473846214508	1.97312602355988e-05	0.0109508494307684	0	0	0.000848444190130346	0	0	0	0.000374893944476176	0	0	0	0	0.000631400327538557	7.89250409422944e-05	0.00329512045933835	0.000256506383062382	0.00110495057319474	0.00485389001795649	0	0	0	0
284	0.000207425845260201	0	0	0.188411809444925	0.00564988492803509	0	0.17204492251143	0.000454361375331536	9.8774212028634e-06	0.00315089736371015	0.00390158137513069	0	0	0	0	0	0	0	0	1.97548424057669e-05	9.8774212028634e-06	0	0.000118529054434401	0.00454361375332538	0.000711174326606406	0	0.0029928586244616	2.96322636086003e-05	5.92645272172004e-05	0.340780908920133	0.223792732193696	0.0050276073922615	0.00118529054434401	0	0	0.000503748481346204	3.95096848114336e-05	0	0.00540294939796176	0	0	0	0	0	0	0	0.00508687191947471	0	0.000345709742099667	0	0	0.000148161318043001	0	0	0	0.000325954899694603	0	0	0	0	0.000345709742099667	0.000187671002854134	0.000711174326606406	0	0	0.0338005353562855	0	0	0	0
285	3.40182337733419e-05	0	0	0.173674422823976	0.00271011929060156	0	0.242776795029164	0.00391209688393431	0.00054429174037347	0.00769946024402503	0.0137547058556318	0	0	0	0	0	0	0	0	0	2.26788225155613e-05	0	1.13394112577806e-05	0.00124733523835587	3.40182337733419e-05	0	0.000226788225155613	1.13394112577806e-05	4.53576450311226e-05	0.245566290198225	0.26651018279088	0.00367396924751291	0.000793758788043642	0	0	0.000136072935093367	0	0	0.00891277724861357	0	0	0	0	0	0	0	0.00852723726584703	0	0	0	0	0	0	0	0	0.00092983172313701	0	0	1.13394112577806e-05	0	0.000113394112577806	0.000498934095342347	0	0	0	0.0176214450946432	0	0	0	0
286	2.2566486510912e-05	0	0	0.139630135286312	0.00592370270911567	0	0.0856623827953646	0.00312545838175936	0.000180531892087698	0.0015232378394843	0.00352037189570308	0	0	0	0	0	0	0	0	0	1.12832432554058e-05	0.00039491351394071	0.00014668216232138	0.00579958703330449	0.000282081081386652	1.12832432554058e-05	0.000552878919516189	1.12832432554058e-05	7.89827027881419e-05	0.387466573391838	0.301217461946907	0.00437789838311111	0.00163607027203535	0	0	0.00128628973112208	6.76994595327361e-05	1.12832432554058e-05	0.0102564681192164	0	0	0	0	0	0	0	0.0121182032563338	0	0.000485179459984559	0	0	9.02659460436482e-05	1.12832432554058e-05	0	0	0.00125244000135175	0	0	0	0	0.000157965405575481	0.00124115675810167	0.000586728649283512	0	0	0.03085967030369	0	0	0	0
287	9.64115616744832e-06	9.64115616744832e-06	0	0.0705925454580123	0.00142689111278616	0	0.24980235629857	0.0040685679026639	0.000645957463217986	0.00378897437380924	0.00906268679740042	0	0	0	0	0	0	0	9.64115616744832e-06	0	0	9.64115616744832e-06	7.71292493394864e-05	0.00143653226895045	0	1.92823123348967e-05	0.000279593528855651	9.64115616744832e-06	0.000202464279516264	0.343311929966539	0.218121517132525	0.0109137887815056	0.000645957463218988	0	0	0.00011569387400958	9.64115616744832e-06	0	0.012118933302443	0	0	0	0	0	0	0	0.00832995892867375	0	0.000607392838548793	0	0	0	0	0	9.64115616744832e-06	0.000376005090529633	0	0	9.64115616744832e-06	0	7.71292493395866e-05	0.000395287402865231	0.000279593528856652	0	0	0.0632267021461484	0	0	0	0
288	1.0181018509097e-05	0	0	0.132108896173566	0.00080430046221786	0	0.244222271996482	0.00342082221905939	0.000356335647818395	0.00545702592087879	0.0100792083239578	0	0	0	0	0	0.000274887499745217	0	1.0181018509097e-05	0	2.03620370181939e-05	1.0181018509097e-05	9.16291665818728e-05	0.0010181018509097	3.0543055527291e-05	0	0.00094683472134642	5.09050925454849e-05	0.0029321333306123	0.308719024251669	0.24772454236282	0.00334955508949211	0.000997739813890903	0	0	0.000997739813890903	5.09050925454849e-05	0	0.00495815601392783	0	0	0	0	0	0	0	0.00412331249618829	0.00138461851724	0.000712671295636788	0	0	0	0	0	0	0.000539593980982541	0	0	0	0	0.000122172222108762	7.12671295636788e-05	0.000213801388690836	0	0	0.024190099977559	0	0	0	0
289	7.28289684504747e-06	6.55460716054172e-05	0	0.0289131004748001	0.00114341480467222	0	0.282132140880172	0.00171876365542716	5.09802779154023e-05	0.00254173099892246	0.00643079791418155	0	0	0	0	0	0	0	0	0	2.18486905351724e-05	0	0.000626329128674543	0.00175517813965545	0	0	0.00222856643458318	7.28289684504747e-06	2.18486905351724e-05	0.374654062399532	0.238980977074053	0.00246161913362823	0.00141288198793554	0	0	0.0038526524310308	0.000451539604392762	0	0.00458822501238421	7.28289684504747e-06	0.000473388294927735	0	0	0	0	0	0.00286217846009938	7.28289684504747e-06	0.00089579631194187	0.000167506627436121	0	0.000502519882308365	0	0	0	0.000138375040055491	0	0	3.64144842252874e-05	0	5.09802779154023e-05	0.00578990299181769	0.00106330293936797	0	4.36973810702447e-05	0.0338946019168178	0	0	0	0
290	2.17986819063693e-05	7.26622730212309e-06	0	0.0789911570013056	0.00267397164717768	0	0.235861738227426	0.00374210706060043	0.000348778910502311	0.00236152387318498	0.019727807125221	0.000239785500970464	0	0	0	0	0	0.000414174956220615	0.000661226684493001	0	2.90649092084923e-05	0.000210720591760766	0.000363311365106155	0.00726622730211304	0	0	0.0011989275048473	0	0.000356045137804233	0.300821810307614	0.254812059030638	0.00243418614621425	0.00217986819063693	0	0	0.000290649092084923	3.63311365106155e-05	0	0.00665586420874154	0	0	0.000566765729564998	0	0	0	0	0.0039964250161677	0.000305181546688768	0.00228886160016576	0	0	0.00218713441793885	0	0	0	0.00146777791502847	0	0	1.45324546042462e-05	0	0.000995473140390462	0.000668492911794923	0.00067575913909785	0	0.00111899900452616	0.0640081963044408	0	0	0	0
291	1.37584700581584e-05	0.000412754101743749	0	0.0604753551405872	0.00158222405667769	0	0.263151377566783	0.00492553228080406	0.0014859147662795	0.00456093282426442	0.0146458913769154	1.37584700581584e-05	0	0	0	0	0	0	0.000687923502906917	1.37584700581584e-05	2.06377050871875e-05	2.75169401162166e-05	0.00025453169607598	0.00284800330202986	6.87923502905914e-06	6.87923502905914e-06	0.000749836618167477	6.87923502905914e-06	0.00015134317063904	0.307116568637821	0.272238847039833	0.0043889519485412	0.00158910329171543	0	0	0.000192618580813415	2.06377050871875e-05	0	0.00709249131496877	6.87923502905914e-06	0	0	0	0	0.000171980875726228	0	0.00267602242630664	0	0.000577855742441249	0.000309565576307812	0	0.000192618580813415	0	0	0	0.00152719017645588	0	0	6.87923502905914e-06	6.87923502905914e-06	7.56715853197208e-05	0.00568224813400427	0.000199497815843146	0	0.00031644481133654	0.0395693598872382	0	0	0	0
292	3.75128950576299e-05	9.37822376441248e-06	0	0.0557957422863152	0.000956578823971116	0	0.241761230422774	0.00327300009378044	0.00123323642502012	0.00324017631060969	0.0118493857263558	0	0	0	0	0	0	0	0	0	1.87564475287648e-05	1.40673356465987e-05	0.000295414048579876	0.00201162899747253	0.00160836537559743	4.68911188220625e-06	0.00118634530620047	2.34455594110312e-05	0.000215699146581447	0.301720904060964	0.252616524430341	0.00302447716402323	0.00140673356465987	0	0	0.000670542999156174	5.15802307043289e-05	0	0.00687423801931852	0	0	0	0	0	0	4.68911188220625e-06	0.00815436556316833	0	9.37822376441248e-06	0	0	0	0	0	4.68911188220625e-06	0.000661164775392243	0	0	4.68911188220625e-06	0	0.00150051580230921	0.0018615774172376	2.34455594110312e-05	0	0	0.0978758323173545	0	0	0	0
293	0.000425713069391448	0	0	0.151837661416173	0.00879807010075059	0	0.00908187881368223	0.000141904356463816	0.000141904356463816	0	0	0	0	0	0	0	0	0	0	0	0.000141904356463816	0	0.000425713069391448	0.0134809138640275	0.000567617425855264	0	0.00638569604086671	0	0.00070952178231908	0.452958705831884	0.188590889740695	0.000851426138781895	0.00227046970342306	0	0	0.00326380019866877	0	0	0.00397332198099286	0	0	0	0	0	0	0	0.000283808712927633	0	0	0	0	0	0	0	0	0	0	0	0.000141904356463816	0	0.00326380019866877	0.00312189584219794	0	0	0	0.149141478643448	0	0	0	0
295	0	0	0	0.0319366070356757	0.00240124864929229	0	0.329091127386499	0.00348181054148585	0.00372193540641108	0.00624324648816598	0.0283347340616972	0	0	0	0	0	0	0	0	0	0	0	0.000720374594787688	0.00384199783887369	0	0	0.00168087405450661	0	0.000360187297393844	0.335814623603924	0.130027614359623	0.00732380838034951	0.00096049945971792	0	0	0.00096049945971792	0	0	0.0142874294633813	0	0	0	0	0	0	0	0.0087645575699309	0	0	0	0	0	0	0	0	0.00300156081161537	0	0	0	0	0.00144074918957136	0.000720374594788691	0.000120062432464614	0	0	0.0847640773201262	0	0	0	0
296	0	0	0	0.103962240715139	0.00475096261334125	0	0.149360327909815	0.00136628990187539	0.00161470624766635	0.00322941249534274	0.00962613339958301	0	0	0	0	0	0	0	0.000527884734815584	0	0	6.21040864488449e-05	0.00152155011799851	0.00611725251521664	3.10520432244225e-05	0	0.00456465035399552	6.21040864489453e-05	0.000248416345795982	0.429046081232176	0.190100608620096	0.00468885852689601	0.00170786237734424	0	0	0.00381940131660255	0.00012420817289749	0	0.00555831573716942	0	0	0	0	0	0	0	0.00133523785865277	0	0.000372624518693471	0	0	0	0	0	0	0.000217364302571359	0	0	0	0	0.00102471742640654	0.00105576946962916	9.31561296733677e-05	0	0.000186312259346736	0.073624394485138	0	0	0	0
297	2.53126107426703e-05	0	0	0.0527261681770193	0.00192375841644414	0	0.278286842505135	0.00275907457095436	0.00235407279907244	0.0113400496127539	0.0296410671797097	0	0	0	0	0	0	0	0	2.53126107426703e-05	7.59378322280108e-05	2.53126107426703e-05	0.000303751328912443	0.007315344504631	2.53126107426703e-05	0	0.00081000354376685	0	0.000101250442970481	0.342935250341504	0.200982129296579	0.0032400141750654	0.000987191818964441	0	0	0.000278438718170074	2.53126107426703e-05	0	0.0167316357009608	0	0	0	0	0	0	0	0.00425251860477021	0	0	0	0	0	0	0	0	0.00169594491976682	0	0	0	0	0.00192375841644414	0.00896066420291509	2.53126107426703e-05	0	0	0.0302232572268062	0	0	0	0
298	2.3943493355679e-05	2.3943493355679e-05	0	0.0420208308392192	0.00634502573925243	0	0.422315335807415	0.00359152400335686	0.00189153597510315	0.0124745600383043	0.0216449179935258	0	0	0	0	0	0	0	0	2.3943493355679e-05	2.3943493355679e-05	0	0.00026337842691297	0.00253801029570498	0.000119717466778896	0	0.00186759248174196	2.3943493355679e-05	7.1830480067037e-05	0.235244822219333	0.187453609481941	0.0050041901113364	0.000766191787381728	0	0	0	0	0	0.0181012809769314	0	0	0	0	0	0	0	0.00826050520770674	0	0.000622530827247654	0	0	0.000407039387047044	0	0	0	0.0027295582425444	0	0	0	0	0.00134083562791601	2.3943493355679e-05	0.000622530827247654	0	0.000909852747515801	0.0232491320483347	0	0	0	0
299	3.99744163735336e-05	0	0	0.133794371602322	0.001798848736804	0	0.101255196674256	0.00111928365845895	0.000319795330988269	0.00199872081867668	0.00863447393668326	0	0	0	0	0	0	0	0.00539654621043206	0	3.99744163735336e-05	7.99488327470672e-05	3.99744163735336e-05	0.0025183882315276	0	0	0.00155900223857283	0	0.000919411576591273	0.396266389510633	0.300767508794126	0.00403741605373191	0.00107930924209042	0	0	0.000919411576591273	0	0	0.00271826031340028	0	0	0	0	0	0	0.000519667412855937	0.00239846498241202	0	0.00099936040933834	0	0	0	0	0	0.000799488327470672	0.000279820914614735	0	0	0	0	0.0013991045730787	0.000679565078350071	0.00231851614966495	0.000479692996482404	0	0.0248241125679794	0	0	0	0
300	2.30898889376452e-05	0	0	0.0885266341867443	0.00221662933801232	0	0.161282874229696	0.00189337089288971	0.000761966334941486	0.00614191045740999	0.0142002816966477	0	0	0	0	0	0	0	0	0	0.000161629222563315	0	0.000115449444688225	0.0372209009674687	0.000161629222563315	0	0.00180101133713753	4.61797778752902e-05	6.9269666812835e-05	0.338474681936833	0.301045971968691	0.00304786533976193	0.000715786557066396	0	0	0.00189337089287967	6.9269666812835e-05	0	0.00526449467778429	0	0	0	0	0	0	0	0.0052875845667123	0	0	0	0	0	0	0	0	0.000577247223440125	0	0	0	0	0.00607264079058581	2.30898889376452e-05	0.000253988778313494	0	0	0.0226511810477922	0	0	0	0
301	0	1.59129244772926e-05	0	0.0798987938002335	0.00031825848954485	0	0.26022405397678	0.00666751535597367	0.0062060405461351	0.00391457942140937	0.0344196556443175	0	0	0	0	0	0	0	1.59129244772926e-05	0	1.59129244772926e-05	3.1825848954485e-05	0.000222780942681695	0.00973870978008182	0	7.95646223862626e-05	0.000445561885363391	0	0.000111390471341349	0.248384838165749	0.298144553005679	0.0101047070430673	0.00112981763788066	0	0	0.00101842716654031	4.77387734317776e-05	0	0.0102320104388848	0	0	0	0	0	0	0	0.00337353998917481	0	1.59129244772926e-05	0	0	0	0	0	0	0.00211641895547661	0	0	1.59129244772926e-05	0	0.00146398905191172	0.00194137678622749	1.59129244772926e-05	0	0	0.01966837465391	0	0	0	0
302	2.74985906971839e-05	1.37492953485919e-05	0	0.0658041275384236	0.000728712653476576	0	0.217898832684889	0.00650341669989723	0.000879954902311489	0.003451073132505	0.0188365346275789	0	0	0	0	0	0	0	0	0	1.37492953485919e-05	4.12478860457758e-05	0.000302484497668822	0.00405604212783263	0	1.37492953485919e-05	0.000948701379054448	2.74985906971839e-05	0.000219988725577872	0.334066629085004	0.280581870179407	0.0075621124417356	0.001718661918574	0	0	0.00419353508132255	8.2495772091652e-05	0	0.0096107574486774	0	0	0	0	0	0	0	0.00401479424179166	0	0	0	0	1.37492953485919e-05	0	0	0	0.000536222518595688	0	0	1.37492953485919e-05	0	0.000247487316275858	0.000233738020926865	1.37492953485919e-05	0	0	0.0373430861668503	0	0	0	0
303	1.49693876023251e-05	0	0	0.078125233896624	0.00173644896187211	0	0.195118482702985	0.00421388261005988	2.24540814035378e-05	0.00645929075041366	0.0240183824079808	1.49693876023251e-05	0	0	0	0	0	0	2.24540814035378e-05	7.4846938011826e-06	2.99387752047504e-05	0	0.000381719383860243	0.00715536727392563	2.99387752047504e-05	1.49693876023251e-05	0.00312860200888604	2.24540814035378e-05	0.000217056120233764	0.302725925482787	0.305547655045011	0.00578566830830852	0.00310614792748922	0	0	0.00227534691555622	7.4846938011826e-05	0	0.0242653773033559	0	0	0	0	0	0	0	0.00806101522387477	0	7.4846938011826e-06	0	0	0	0	0	1.49693876023251e-05	1.49693876023251e-05	0	0	0	0	0.000299387752046502	0.000127239794620415	8.98163256140508e-05	0	0	0.0268700507462492	0	0	0	0
304	5.89096662347079e-05	2.52469998148462e-05	0	0.16600743944938	0.0040900139700135	0	0.0304058034436936	0.000117819332469215	8.4156666049554e-06	0.000849982327100556	0.00224698298352613	0	0	0	0	0	0	0	1.68313332099309e-05	8.4156666049554e-06	4.2078333024777e-05	0.000446030330062817	0.00090047632673065	0.0245316681534348	0.000328210997593603	0	0.00806220860755278	1.68313332099309e-05	0.000244054331543446	0.377947587228351	0.273458670661143	0.000976217326175791	0.00382912830525702	0	0	0.0152155252217358	0.000345042330803633	0	0.00359348964031858	8.4156666049554e-06	0	0	0	0	0	0	0.00998939626009031	0	0.000143066332284262	0	0	0	0	0	1.68313332099309e-05	1.68313332099309e-05	0	0	0	0	0.000748994327842376	0.00185986231969942	0.000227222998334418	0	0	0.0732162994631341	0	0	0	0
