Timepoint	Corynebacteriaceae	Micrococcaceae	unknown911	Bifidobacteriaceae	Coriobacteriaceae	unknown7576	Bacteroidaceae	Porphyromonadaceae	Rikenellaceae	unknown2246	unknown2958	Flavobacteriaceae	Sphingobacteriaceae	unknown7558	unknown5503	unknown1455	unknown588	Bacillaceae	Staphylococcaceae	Aerococcaceae	Enterococcaceae	Lactobacillaceae	Leuconostocaceae	Streptococcaceae	Turicibacteraceae	Catabacteriaceae	Clostridiaceae	ClostridialesFamilyXIII.IncertaeSedis	ClostridialesFamilyXI.IncertaeSedis	Lachnospiraceae	Ruminococcaceae	unknown2010	unknown3038	unknown3427	unknown3464	unknown3979	unknown4490	unknown4830	Veillonellaceae	Fusobacteriaceae	Caulobacteraceae	Bradyrhizobiaceae	Phyllobacteriaceae	Rhizobiaceae	Rhodospirillaceae	Sphingomonadaceae	Alcaligenaceae	Burkholderiaceae	Comamonadaceae	Oxalobacteraceae	unknown3491	unknown4277	unknown7161	unknown78	Neisseriaceae	Desulfovibrionaceae	unknown6463	unknown3424	Campylobacteraceae	Aeromonadaceae	Enterobacteriaceae	Pasteurellaceae	Moraxellaceae	Pseudomonadaceae	Xanthomonadaceae	Erysipelotrichaceae	unknown2221	unknown6436	Verrucomicrobiaceae	unknown1257
92	0	0	0	0	7.27446558659721e-05	0.00216155548858464	0.523428975235457	0	0.0857139887974197	0.0052791835971306	0.051814979163911	0	0	0	0	0	0	0	0	0	0	0	0.000114313030646284	7.27446558659721e-05	0	0.000363723279329359	0.000124705124341035	0.00253567086161779	1.03920936951532e-05	0.130410383780004	0.138048572645867	0.00127822752450063	8.31367495610248e-05	4.15683747805124e-05	0	9.35288432561781e-05	1.03920936951532e-05	0.000613133528012432	0.0394691718540682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03920936951532e-05	1.03920936951532e-05	0	0	1.03920936951532e-05	0	0	0.00198488989576984	0.00475957891237294	0	0.0114832635331624	0
93	0	4.17376206217563e-05	0	0	4.17376206217563e-05	0.00250425723730538	0.431308223980964	0	0.0851530935924723	0.00277972553341058	0.0530568633343477	0	0	0	0	0	8.34752412435127e-06	0	8.34752412435127e-06	0	0	0	8.34752412435127e-05	0.00015025543423792	2.50425723730538e-05	0.000634411833449891	0.000141907910114374	0.00151924939062831	0	0.189296804567773	0.195699355570877	0.00144412167351237	0.000175298006611578	0.000434071254465662	8.34752412435127e-06	8.34752412435127e-05	3.33900964974051e-05	0.000684496978196201	0.0163611472837204	0	0	0	0	0	0	0	0	0	0.00101839794316522	0	0	0	0	0	0	0	0	0	0	0	0.000267120771979644	0	0	0	0.000592674212828135	0.00322214431199677	0.00730408360880736	0	0.00591839460416183	0
94	0	0	0	0	0.00014928715384032	0.00748301858624086	0.41832126595503	0	0.0866611928042245	0.00455325819212924	0.00981563036499522	0	0	0	0	0	0	0	0	0	0	5.59826826900443e-05	1.86608942300148e-05	0.000727774874970677	0	0.000559826826900443	0.00014928715384032	0.00117563633648962	1.86608942300148e-05	0.178678062252812	0.197525565425277	0.00244457714413385	0.000298574307680639	0.000522505038440615	7.46435769200591e-05	1.86608942300148e-05	0	0.000559826826900443	0.059043069343851	0	0	0	0	0	0	0	0	0	0.00110099275956996	0	0	0	0	0	0	0	0	0	0	0	7.46435769200591e-05	0	0.00113831454802979	0	0	0.00503844144210701	0.0103381354034228	0	0.0134545047398939	0
95	0	0	0	0	7.81983109163901e-05	0.00265874257115726	0.555833593994244	0	0.0718903138359322	0.00516108852048175	0.0537483057031686	0	0	0	0	0	0	0	0	0	0	0.00054738817641473	2.60661036387967e-05	0.000495255969137138	0	0.00125117297467231	7.81983109163901e-05	0.000990511938274275	0	0.107340214785099	0.118965697007408	0.00159003232197164	0.000286727140026763	0.00109477635282946	0.000625586487331121	5.21322072775934e-05	0	0.000573454280053528	0.0280210614117317	0	0	0.000130330518193983	0	0	0	0	0	0	0.0141017620686243	0	0	0.00393598164946333	0	0	0	0	0	0	0	0	0	5.21322072775934e-05	0.00409237827129611	0.00383171723489808	0	0.00237201543113553	0.0134761755812529	0	0.00669898863517578	0
96	0	0	0	0	0.000140995427720057	0.00531754184542377	0.359477914073267	0	0.0813745039981485	0.00167180292867551	0.0474147481216684	0	0	0	0	0	0	0	0	0	0	0	4.02844079199014e-05	0.000382701875238862	0	0.000664692730677971	0.000382701875238862	0.00153080750095746	0	0.191794066106938	0.266461216186333	0.00143009648115168	0.000402844079199014	0.00344431687714674	0.00223578463955774	4.02844079199014e-05	0	0.00153080750095746	0.00479384454246383	0	0	0.000100711019799754	0	0	0	0	0	0	0.00165166072471435	0	0	0.00153080750095746	0	0	0	0	0	0	0	0	0.00140995427720057	0	2.01422039599506e-05	0.00207464700786849	0	0.00422986283159165	0.0084395834592121	0	0.0100106753680919	0
97	0	0.000696509920560923	0	0	0.000263544294266405	0.00790632882798203	0.278961635480423	0	0.0704039757540108	0.00173186250518211	0.0217235796845279	0	0	0	0	0	0	0	0	0	0	0	1.8824592447557e-05	0.000432965626294518	0	0.00129889687888154	0.000470614811189431	0.00156244117314794	0	0.273747223373355	0.280411129098404	0.00210835435413124	0.000602386958322633	0.00227777568615531	0.00764278453371563	0.00028236888671386	1.8824592447557e-05	0.00225895109371492	0.0115582997627804	0	0	0.00329430367833005	0	0	0	0	0	0	0.00318135612363724	0	0	0.000395316441399607	0	0	0	0	0	0	0	0	1.8824592447557e-05	0	0	0.00116712473174833	0.000320018071608773	0.00459320055721159	0.0141937427054445	0	0.00645683520951681	0
98	0.000130707563611209	0	0	0	2.17845939352015e-05	0.00091495294527645	0.553786162425663	0	0.069405716277409	0.00372516556291241	0.0354435343325034	0	0	0	0	0	2.17845939352015e-05	0	0.000239630533287217	0	0	0	4.35691878704031e-05	8.71383757407054e-05	4.35691878703024e-05	0.000806029975600442	0.000130707563611209	0.000479261066573427	0	0.209110317184148	0.0920834785639266	0.000653537818055039	4.35691878703024e-05	0.000304984315091814	0.00714534681072999	4.35691878703024e-05	0	0.000174276751481612	0.014791739281888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000849599163471853	0	0.000261415127222418	2.17845939352015e-05	0	0.00091495294527645	0.00546793307772854	0	0.00285378180550435	0
99	0	0.000271392081737319	0	0	3.19284802043667e-05	0.00156449553001679	0.442177522349613	0	0.0377554278416526	0.00106960408684246	0.0706577266923075	0	0	0	0	0	1.59642401021834e-05	0	0	0	0	0	0.000175606641123615	0.0011494252873564	3.19284802043667e-05	0.000542784163474637	0.00022349936143097	0.000766283524905607	3.19284802043667e-05	0.148323754788915	0.224568965517702	0.00573116219668122	0.000782247765007388	0.00100574712643736	0.0168422733078267	3.19284802043667e-05	1.59642401021834e-05	0.0015166028097044	0.0244093231162579	0	0	0.00075031928480282	9.57854406131003e-05	0	0	0	0	0	0.000814176245211956	0	0	0	0	0	0	0	0	0	0	0	0.00159642401021834	4.78927203065501e-05	1.59642401021834e-05	0.000175606641124621	0	0.00849297573435673	0.00359195402299629	0	0.00472541507025192	0
100	0	0	0	0	0	0	0.000327546675401272	0	0	0	0	0	0	0	0	0	0	0	0.0533901080904013	0	0	0	0	0	0	0	0	0	0.0422535211267661	0.000327546675401272	0.0496233213232997	0	0	0	0	0	0	0	0	0	0.0502784146740782	0.0810678021618701	0.073370455289897	0.00081886668850318	0	0	0	0.0419259744513267	0.20815591221811	0.000163773337700636	0.0632165083524796	0.134457910251769	0.000491320013101908	0	0	0	0	0	0	0	0.0771372420569986	0	0.122993776612895	0	0	0	0	0	0	0
101	0	0	0	0	0	0.00044604927782492	0.638423959218816	0	0.0231945624469079	0.00246389124893555	0.0558198810534978	0	0	0	0	0	0	0	0	0	0	0	4.24808836023925e-05	0	4.24808836023925e-05	0.000297366185216949	0.000169923534409973	0.000573491928631897	0	0.0600892098556085	0.109197111299428	0.000679694137637877	8.4961767204785e-05	0.000127442650806976	0.0961767204757908	0	0	0.00040356839422293	0.0089209855564984	0	0	0	0	0	0	0	0	0	0.0015080713678807	0	0	0	0	0	0	0	0	0	0	0	2.12404418011962e-05	0	0	0	0	0.000573491928631897	8.4961767204785e-05	0	0.000658453695836882	0
102	0	0	0	0	4.12779658217909e-05	0.000247667794931349	0.58622967060193	0	0.113596961941749	0.00111450507719259	0.123090894080618	0	0	0	0	0	0	0	0	0	0	0	4.12779658217909e-05	0	4.12779658217909e-05	0.000330223726574126	0.000165111863287567	0.000412779658217909	0	0.0453644844381436	0.0550235284405598	0.00181623049616122	4.12779658217909e-05	4.12779658217909e-05	0.0545281928506226	0.000866837282258214	0	0.000330223726575132	0.0114752744985171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288945760752738	8.25559316436825e-05	0	0	0	0.000990671179722379	0.00189878642780399	0	0.00194006439363041	0
103	0	0	0	0	0	0.00152253349573996	0.633243431355549	0	0.0640334087350492	0.00417609187402844	0.0708195580303604	0	0	0	0	0	0	0	0	0	0	0	4.35009570211128e-05	0	4.35009570211128e-05	0.000304506699147991	8.70019140422257e-05	0.000783017226379831	0	0.0722985905690346	0.104315294936158	0.000783017226379831	0.000304506699147991	0.00187054115190564	0.0214459718114265	0	0	0.000174003828084853	0.0164868627109951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35009570211128e-05	0	0	0	0	0.000957021054464683	0.00221854880808137	0	0.00404558900296129	0
104	1.83887754915001e-05	1.83887754915001e-05	0	0	1.83887754915001e-05	0.00395358673066649	0.499255254592961	0	0.0682959121753011	0.0027950938747052	0.0627057244258907	0	5.51663264743998e-05	0	0	0	0	0	0	0	0	0	7.35551019658998e-05	0.000330997958845796	0	0.000643607142200493	0.000128721428439697	0.000992993876539397	0	0.104337912137993	0.186793181441823	0.00200437652856587	0.000661995917692596	0.000864272448098695	0.0135893050881788	0	0	0.000588440815726194	0.0223607509976416	0	0	0.000753939795150096	0.00108493775399087	1.83887754915001e-05	0	0	0	0	0.00294220407862595	0	0	0	0	0	0	0	0	0	0	1.83887754915001e-05	1.83887754915001e-05	0	0	0	0	0.00240892958938812	0.00544307754546955	0	0.0168257295747166	0
105	0	0	0	0	0	4.34187959968102e-05	0.732561926057357	0	0.0489546924863177	0.00434187959968102	0.133664763476623	2.17093979984051e-05	0	0	0	0	0	0	0.00397281983370382	0	0	0	0	0	2.17093979984051e-05	0.000195384581985747	0	8.68375919936206e-05	0	0.011875040705149	0.0295464906757811	0.000173675183987442	2.17093979984051e-05	0.000130256387990833	0.00349521307774514	0	0	2.17093979984051e-05	0.0186049540846034	0	0.00364717886372926	0.00108546989991524	0.00175846123787072	0	0	0	0	0	0.00149794846188503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.68375919936206e-05	0.00171504244187812	0	0.00247487137181879	0
106	0	0	0	0	1.45855515526649e-05	0.000102098860868354	0.619185834512467	0	0.0364055366754172	0.0034421901664185	0.0792578871369381	0	0	0	0	0	0	0	0	0	0	0	2.91711031052297e-05	0	0	0.000145855515526649	1.45855515526649e-05	2.91711031053299e-05	0	0.0187570192966615	0.207333615320567	8.75133093156889e-05	1.45855515526649e-05	2.91711031052297e-05	0.00584880617259969	0	0	8.75133093156889e-05	0.0155481979551334	0	0	0.00183777949562436	0	0	0	0	0	0	0.00469654759994227	0	0	0.00140021294905142	1.45855515526649e-05	0	0	0	0	0	0	0	0	0	0.00204197721736707	0	0	0.000116684412421119	0.00110850191799611	0	0.0024503726608425	0
108	0	0	0	0	0	0.000512716933641873	0.681742616099095	0	0.0243462859096209	0.00458337864923119	0.0469679784970211	0	0	0	0	0	0	0	0.00523592747385825	0	0	0	4.66106303310793e-05	1.553687677706e-05	0	0.000139831890993239	4.66106303311801e-05	0.000233053151655397	0	0.0572844646769036	0.0732563740036612	0.000590401317527676	9.32212606622593e-05	9.32212606622593e-05	0.00626136134114804	1.553687677706e-05	0	0.000186442521324317	0.0127091652036727	0	0.0105495393316537	0.0104407811941537	0	0	0	1.553687677706e-05	0	0	0.0271273868526943	0	0	0.0192968009571292	0.00010875813743952	0	0	0	0	0	0	0	1.553687677706e-05	0	0.0087161878719229	0	0	0.0001553687677706	0.00119633951183473	0	0.00200425710423541	0.00601277131271628
109	0	0	0	0	5.3081373746044e-05	0.0042783587239254	0.480736769467296	1.06162747492088e-05	0.0523594670630063	0.00322734752375182	0.0239609321089559	0	0	0	0	0	0	0	0	0	0	2.12325494984176e-05	7.43139232443608e-05	0.000254790593980407	0	0.000732522957694299	0.000159244121237628	0.00136949944264279	2.12325494984176e-05	0.145230638569386	0.22625404745452	0.00351398694198922	0.00058389511120598	0.000732522957694299	0.0105207282764227	0	0	0.000838685705186387	0.0250225595838868	0	0	0	0	0	0	0	0	0	0.000445883539466971	0	0	0.000509581187961821	0	0	0	0	0	0	0	0	2.12325494984176e-05	0	0.000488348638463201	0.000934232177929166	3.18488242476264e-05	0.00243112691756367	0.00603004405754133	0	0.00915122883381013	0
110	0	0	0	0	3.96400681809304e-05	0.00186308320450131	0.455464383398984	0	0.0646529512031125	0.00202164347722826	0.0315138542038256	0	0	0	0	0	3.96400681809304e-05	0	0	0	0	0	0.000118920204543196	0.000118920204543196	0	0.000634241090895695	0	0.0015459626590575	0	0.193443532722641	0.18305783485941	0.00186308320450131	0.000317120545447848	0.000872081499981076	0.00503428865897978	0	0	0.0005153208863525	0.0381337455900446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00229912395450043	0.00931541602251663	0	0.00713521227257152	0
111	0	0	0	0	0	0	0.0102564102564268	0	0.00293040293040194	0	0.000732600732600483	0	0	0	0	0	0	0.0263736263735974	0	0	0	0	0	0	0	0	0	0	0	0.0043956043956029	0.00732600732600483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102564102564268	0.394871794871781	0	0	0.222710622710868	0	0	0	0	0	0	0	0	0.131135531134804	0	0.188278388278885	0	0	0	0	0	0.000732600732600483	0
112	0	0	0	0	0	0	0	0	0.00126582278481068	0	0	0	0	0	0	0	0	0	0.143037974683527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321518987342274	0	0	0	0	0.0772151898734918	0	0	0	0	0	0	0	0	0.199999999999808	0.145569620252828	0.11139240506326	0	0	0	0	0
113	0.028269560251245	0	0	0	0	0.000285551113649226	0.00456881781838559	0	0.000285551113649226	0	0.00057110222729845	0	0.172472872644043	0	0	0	0.0111364934323117	0	0	0	0	0	0	0	0	0	0	0	0	0.00057110222729845	0.00256996002284505	0	0	0	0.000285551113649226	0	0	0	0.000285551113649226	0	0	0	0	0	0	0	0.00057110222729845	0.0494003426613605	0.470017133066714	0.000856653340947676	0	0.0542547115932719	0.00057110222729845	0	0	0	0	0	0	0.0651056539120072	0.137635636779428	0	0	0	0	0	0.000285551113649226	0	0	0
114	0	0	0	0	0	0.0042164441321189	0.280674631061034	0	0.0408995080815182	0.0026704146170036	0.0171468728039804	0	0	0	0	0	0	0	0	0	0	0	0.000140548137737297	0.000140548137737297	0	0.000562192550949187	0	0.000702740688686484	0	0.156289529163753	0.273366127898715	0.00351370344342739	0.000562192550949187	0.000562192550949187	0.00337315530569512	0.000702740688685478	0	0.000281096275474594	0.0224877020379675	0	0	0.0165846802529708	0	0	0	0	0	0	0.0836261419537167	0	0.000562192550949187	0	0	0	0	0	0	0	0	0	0.00702740688685477	0	0.0122276879831498	0	0.0570625439213325	0.0032326071679528	0.00042164441321189	0	0.010962754743479	0
115	0	0	0	0	0	0.000381339773738635	0.76022202449066	0	0.0243210033472981	0.00419473751112699	0.0174992585059779	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47421719419635e-05	0.000296597601797273	0.000254226515826091	0.000423710859709817	0	0.0635142578704412	0.104275242574337	0.000635566289564726	0.000169484343883727	0.000127113257912544	0.00194906995466436	0	0	0.000211855429854908	0.0191093597728627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23710859709817e-05	0	0	0.000254226515826091	0.000423710859709817	0	0.0016101012668949	0
116	0	0	0	0	0	0.00231574470095513	0.521893239443436	0	0.0239372385925943	0.00215033436517982	0.0167300739620748	0	0	0	0	0	0	0	0	0	0	0	2.36300479689957e-05	9.45201918759827e-05	0.000141780287814176	0.000307190623596541	0.000236300479689957	0.000330820671565738	0	0.128500200854957	0.248824405113823	0.0017958836456469	0.000661641343131477	0.000638011295162279	0.00215033436517982	2.36300479689957e-05	0	0.000519861055317301	0.00952290933149479	0	0	0.0018904038375257	4.72600959379914e-05	0	0	0	0	0	0.0213851934119371	0	0	0.000756161535007258	0	0	0	0	0	0	0	0	4.72600959379914e-05	0	0.00588388194428678	0	0.00463148940192033	0.00129965263829073	0.000732531487038061	0	0.00252841513268496	0
118	0	0	0	0	0	0.000100133929130265	0.692038100960037	0	0.0474259321843086	0.00264103238081386	0.0338327513048745	0	0	0	0	0	2.50334822825662e-05	0	0	0	0	0	5.00669645651325e-05	1.25167411412831e-05	0	0.000250334822825662	0.000100133929130265	0.000425569198803022	0	0.0378381084700569	0.152854442817234	0.000262851563967046	0.000125167411412831	0.000287885046249814	0.00204022880603146	5.00669645651325e-05	0	0.000150200893695599	0.0192382311341699	0	0	0	0	0	0	0	0	0	0.00588286833640005	0	0.000375502234238494	0	0	0	1.25167411412831e-05	0	0	0	0	0	0.00137684152554215	1.25167411412831e-05	2.50334822825662e-05	0	0	0.000187751117118744	0.000488152904509941	0	0.00189002791233083	0
119	0	0	0	0	2.02500885940512e-05	0.000111375487267783	0.585946438515826	0	0.0402571761250781	0.00224775983395274	0.0338783982180073	0	0	0	0	0	3.03751328911772e-05	0	0	0	0	0	2.02500885940512e-05	2.02500885941516e-05	1.01250442970256e-05	0.000151875664455886	1.01250442970256e-05	0.000405001771883032	0	0.024958234192266	0.287439882549408	0.000313876373209299	8.10003543765059e-05	0.000141750620159363	0.00163013213182263	4.05001771883032e-05	0	9.11253986735316e-05	0.0177289525641586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202500885940512	0.00127575558143426	0	0.00298688806762506	0
120	0	0	0	0	8.70382620199779e-06	0.00114020123246045	0.69229363228062	0	0.0404640880131441	0.00400376005291397	0.0470876997528206	0	0	0	0	0	0	0	0	0	0	0	5.22229572118864e-05	6.96306096159823e-05	0	0.000147965045434213	4.35191310099388e-05	0.000243707133654936	0	0.118546112871335	0.0759756989171948	0.000792048184381548	0.000130557393029716	0.000113149740626221	0.000800752010583797	0.000243707133655938	3.48153048079912e-05	0.000156668871635459	0.013099258434013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000348153048079912	8.70382620199779e-06	0	0	0	0.000565748703130106	0.000644083138947335	0	0.002985412387289	0
121	0	0	0	0	6.96466130852648e-06	0.00119095708375332	0.552353359055479	6.96466130852648e-06	0.108154225460303	0.00507723809391049	0.0475059547854694	0	0	0	0	0	6.96466130852648e-06	0	0	0	0	0	3.48233065426323e-05	4.17879678511589e-05	0	0.000466632307671374	8.35759357023177e-05	0.000473596968979199	0	0.137015781922775	0.113113064311795	0.00150436684264051	0.000174116532712661	0.000181081194021488	0.000793971389172219	5.57172904682118e-05	6.96466130852648e-06	0.000201975177946967	0.0156844172667451	0	0	0.00213815102171773	0	0	0	0	0	0	0.00324553216977715	0	0	0	0	0	0	0	0	0	0	0	0.000459667646362547	6.96466130852648e-06	0	0	6.96466130852648e-06	0.00129542700338573	0.00100291122842701	0	0.00770988006853891	0
122	0	0	0	0	0.000103104741529815	0.00575453338660412	0.335225734942829	0	0.0397984302303339	0.00268072327976113	0.0399724194817067	0	0	0	0	0	6.44404634558081e-06	0	0	0	0	0	5.79964171103076e-05	0.000380198734389248	6.44404634558081e-06	0.00090216648838312	0.000657292727249684	0.00128236522277638	6.44404634558081e-06	0.26807877202303	0.267653464963716	0.00645049039193465	0.00120503666662074	0.00145635447409897	0.000689512958977689	0.000103104741529815	6.44404634558081e-06	0.00115348429586035	0.0106133443312302	0	0	0	0	0	0	0	0	0	6.44404634558081e-06	0	0	0	0	0	0	0	0	0	0	0	4.51083244191058e-05	0	6.44404634558081e-06	0	0	0.0064891546699974	0.000676624866286085	0	0.00853191736155228	0
123	0	0	0	0	8.44893005824095e-05	0.00384810359924658	0.364717268077082	0	0.0374518026944639	0.00308001904850196	0.0290566385547671	0	0	0	0	0	0	0	0	0	7.68084550747625e-06	0	0.000199701983194604	0.00049157411247856	7.68084550747625e-06	0.000629829331613595	0.000399403966389207	0.00163602009309406	2.30425365224388e-05	0.22742215463073	0.274728482111144	0.00522297494508345	0.000921701460897552	0.00156689248352303	0.000322595511313742	3.84042275374314e-05	7.68084550747625e-06	0.00147472233743166	0.0135029264021384	0	0	0	0	0	0	0	0	0	6.91276095673164e-05	0	0	0.000238106210731834	0	0	0	0	0	0	7.68084550747625e-06	0	3.8404227537331e-05	0	0.00024578705623928	0	0	0.00719695224049911	0.00224280688818632	0	0.0231193449774731	0
125	0	0	0	0	2.51834192368535e-05	0.00514581199738721	0.340706478854112	0	0.031286201165136	0.00146903278881142	0.0277269445796511	0	0	0	0	0	2.51834192367529e-05	0	0	0	8.39447307893104e-06	5.87613115524569e-05	0.000142706042341968	0.000747108104024239	1.67889461579024e-05	0.00109967597333998	0.000310595503919985	0.00120040965028217	8.39447307893104e-06	0.267288417305899	0.280946225005902	0.00361801789701527	0.000621191007840978	0.00250155297751658	0.000394540234709497	4.19723653946553e-05	0	0.00137669358494356	0.0115424004834823	0	0	0	0	0	0	0	0	0	0.00262747007370185	0	0	0.000193072880815072	0	0	0	0	0	0	0	0	8.39447307893104e-06	0	0.00185517855044156	0.000394540234709497	0	0.00717727448248011	0.00108288702718128	0	0.00835250071353931	0
127	0	0	0	0	4.03554508107821e-05	0.00165457348324236	0.476388025730931	0	0.0400245361140268	0.00175142656518413	0.0307831378784477	3.22843606485652e-05	0	0	0	0	0.000242132704864491	0	0.000387412327782177	0	8.07109016214633e-06	0	8.87819917835795e-05	4.03554508107821e-05	0	0.000242132704864491	0.000153350713080509	0.000314772516323838	0	0.223528842040906	0.155634831596261	0.00110573935221888	0.00016142180324333	0.000250203795026305	0.00400326072042088	2.42132704864491e-05	0	0.000282488155675575	0.0286039435346571	0	0.00122680570464608	0	0	0	0	0.00111381044237061	0	8.07109016214633e-06	0.00716712806399296	0.00227604742572218	0	0.0026634597535094	0	0.000815180106376447	0	0	0	0	0	0	8.07109016214633e-06	0	0.0033495024172938	0.00275224174528935	0	0.00102502845059066	0.00515742661361063	0	0.00669093374441571	0
128	0	0	0	5.91544463440358e-06	1.77463339031604e-05	0.00207040562203873	0.48034593520212	5.91544463440358e-06	0.0458092032488053	0.00170956349934288	0.0270394974238334	0	0	0	0	0	0	0	0	0	5.91544463440358e-06	5.91544463440358e-06	0.000136055226591031	0.000100562558784811	0	0.00240758596619798	7.69007802471963e-05	0.000656614354418546	0	0.20234369916411	0.19069618867903	0.00191068861690909	8.87316695160035e-05	0.000573798129537399	0.00582079752025716	5.91544463440358e-05	5.91544463440358e-06	0.000419996569042403	0.022508266833917	0	0	0	4.14081124407748e-05	0	0	0	0	0	0.000461404681483983	0	0	0	0	0	0	0	0	0	0	0	0.000100562558784811	0	0.000112393448053416	0	0	0.00120083526078066	0.00479151015386942	0	0.00847091671646794	0
129	0	0	0	0	3.06485227411825e-05	0.00340198602427126	0.384163908299614	0	0.0269707000122406	0.00117996812553552	0.0322882187079162	0	0	0	0	0	0	0	0	0	0	0	4.59727841117737e-05	0.000214539659188278	0	0.00113399534142376	0.000275836704670642	0.000873482898124707	0	0.246322177270843	0.27079502268006	0.00511830329778754	0.000643618977565839	0.00133321073924144	0.00183891136447095	0.000214539659188278	0	0.00090413142086589	0.0143435086429137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06485227411825e-05	0	6.1297045482365e-05	0	0	0.00334068897878889	0.000582321932083473	0	0.00389236238813018	0
130	0	0	0	0	8.43976818769311e-05	0.00384009452540585	0.33504473077176	0	0.0258678894952988	0.000942440780959952	0.0277105722163265	0	0	0	0	0	0	0	0	0	0	0	9.84639621898367e-05	0.000436054689697964	0	0.00130816406909088	0.000632982614078239	0.000984639621899372	0	0.268848815618995	0.299499240420648	0.00617509705734154	0.00115343498565001	0.00267259325944302	0.00156135711472137	0.000323524447195523	0	0.00105497102346039	0.00552804816294245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21988409385158e-05	0	2.81325606256102e-05	0	0	0.00821470770269828	0.00181455016035186	0	0.00613289821640313	0
131	1.18731003039749e-05	0	0	0	7.12386018237485e-05	0.00492733662614303	0.317605433131402	0	0.0300389437689729	0.000914228723404353	0.0247910334346624	0	0	0	0	0	0	0	0	0	0	0	0.00017809650455912	0.000344319908815371	1.18731003039749e-05	0.000403685410333737	0.000225588905774617	0.000914228723404353	3.56193009119246e-05	0.302063544832202	0.267833396656508	0.00582969224924149	0.00134166033434484	0.00243398556230931	0.000379939209725988	0.000320573708206617	1.18731003039749e-05	0.0014128989361721	0.0150669642856778	0	2.37462006079497e-05	0	0	0	0	0	0	0	0.000118731003039749	0	5.93655015197737e-05	0	0	0	0	0	0	0	0	0	0.000237462006079497	0	3.56193009119246e-05	0	0	0.00970032294832864	0.0031344984802389	0	0.0095222264437655	0
136	6.99145876786619e-05	0	0	0	2.33048625595204e-05	0.00399678392896626	0.341392931635055	0	0.0507696430860225	0.0014565539099738	0.0197159137253762	0	0	0	0	0	0	0	0	0	0	8.15670189584724e-05	0.000174786469196655	0.000302963213274671	1.16524312798105e-05	0.000734103170625347	5.82621563989519e-05	0.000780712895744991	1.16524312798105e-05	0.154662720376266	0.391568300726426	0.00445122874887373	0.000524359407589965	0.000209743763036388	0.0020508279052382	5.82621563989519e-05	0	0.000792365327024901	0.0109765902655938	0	0	0	0	0	0	0	0	0	0.00124681014693339	0.000477749682471325	0	3.49572938393309e-05	0	0	0	0	0	0	0	0	2.33048625595204e-05	0	6.99145876786619e-05	0	0	0.00235379111851991	0.00319276617066144	0	0.00772556193849757	0
137	5.39064184575874e-05	0	0	8.9844030762612e-06	0.000116797239991607	0.0060285344641653	0.326969381153757	1.79688061525626e-05	0.0387317616617951	0.0018777402429341	0.0141414504420025	0	0	0	0	0	8.9844030762612e-06	0	0	0	0	0	6.28908215338183e-05	0.00101523754761673	1.79688061525626e-05	0.0019765686767849	0.000539064184575873	0.000754689858405217	4.49220153813563e-05	0.247169913031099	0.302316179113435	0.00213828793215062	0.000970315532235566	0.000332422913821956	0.00162617695680406	0.000116797239991607	8.9844030762612e-06	0.00116797239991607	0.0128476963990968	0	0	0.0011769568029925	0.00194063106446912	8.9844030762612e-06	0	0	0	0	0.00148242650758113	0.00030546970459266	0	0.0014734421045047	1.79688061525626e-05	0	0	0	0	0	0	0	0.000134766046144471	8.9844030762612e-06	0	0	0	0.0101972974915494	0.00575001796880596	0	0.0164414576295692	0
