Timepoint	Corynebacterium	unknown5523	Renibacterium	unknown912	Bifidobacterium	Collinsella	Eggerthella	unknown7577	Bacteroides	Parabacteroides	Alistipes	unknown2247	unknown2959	Flavobacterium	Pedobacter	unknown7559	unknown5504	unknown1456	unknown589	Bacillus	Staphylococcus	Abiotrophia	Aerococcus	Enterococcus	Lactobacillus	Leuconostoc	Weissella	Lactococcus	Streptococcus	Turicibacter	unknown1563	Clostridium1	unknown3540	Anaerococcus	Finegoldia	unknown6507	Blautia	Clostridium	Coprococcus	Epulopiscium	Eubacterium	Lachnobacterium	Lachnospira	Roseburia	Ruminococcus	unknown1949	unknown2115	unknown2169	unknown2191	unknown2207	unknown2233	unknown2260	unknown2270	unknown2280	unknown2329	unknown2337	unknown2387	unknown2442	unknown2616	unknown2650	unknown2666	unknown2708	unknown2710	unknown2941	unknown3100	unknown3303	unknown3311	unknown3325	unknown3386	unknown3579	unknown4267	unknown6150	unknown6340	unknown639	unknown6621	unknown6632	unknown6638	unknown6960	Clostridium3	Eubacterium1	Faecalibacterium	Oscillospira	Ruminococcus1	unknown1106	unknown1856	unknown2016	unknown2020	unknown2181	unknown2356	unknown2481	unknown2524	unknown2589	unknown2623	unknown3103	unknown3225	unknown3379	unknown3809	unknown4729	unknown6040	unknown870	unknown2011	unknown3039	unknown3428	unknown3465	unknown3980	unknown4491	unknown4831	Dialister	Phascolarctobacterium	Veillonella	Fusobacterium	Leptotrichia	Brevundimonas	unknown1449	Afipia	Bradyrhizobium	Rhodopseudomonas	unknown7323	unknown318	Rhizobium	unknown7056	Novosphingobium	Sphingomonas	Sutterella	unknown3138	Burkholderia	Cupriavidus	Ralstonia	Acidovorax	Hylemonella	Simplicispira	unknown1260	unknown5527	unknown6951	Mitsuaria	unknown7162	Ideonella	unknown6169	Bilophila	unknown6464	unknown3425	Campylobacter	Helicobacter	Aeromonas	Enterobacter	Erwinia	Escherichia	Ewingella	Plesiomonas	Raoultella	Serratia	Trabulsiella	unknown134	Actinobacillus	Haemophilus	unknown109	Acinetobacter	unknown1280	Pseudomonas	Lysobacter	Clostridium2	unknown2564	unknown2222	unknown6437	Akkermansia	unknown1258	unknown2173
221	1.10259661502462e-05	0	0	0	0.113280776227548	0.00163184299023808	0.000209493356855499	0	0.125795247809043	0.000485142510611653	0.000705661833618628	0.00341804950658863	0.0131870555156977	0	0	0	0	0	3.30778984508411e-05	0	1.10259661502462e-05	0	0	0	1.10259661502462e-05	9.92336953525235e-05	0.000154363526104268	3.30778984507386e-05	0.00477424334307055	0.000165389492254718	0	0.00371575059264364	0	2.20519323005949e-05	1.10259661502462e-05	0	0.0951099840122896	0.0186008048954862	0.0488781079442298	0	0.0228788797618531	0.00346215337118633	0.051369976294164	0.0400463090578115	0.00834665637577165	0.0022492970946572	0.000474116544462227	0.024246099564423	0	0.00387011411874585	2.20519323005949e-05	0	0.00415678923866169	0.00318650421743017	8.82077292022773e-05	0.00213903743315269	0.0015987650917898	0	0	0.00452064612161325	0.00215006339930211	4.41038646010874e-05	0.00995644743371088	0	0	0.00427807486630537	0.00219416726391007	2.20519323005949e-05	0	0.0149842879981875	0.000782843596669736	0	0	0.00401345167869865	3.30778984508411e-05	0	0.000904129224323675	0	0.000793869562820188	4.41038646010874e-05	0.283246044434945	0.000782843596670762	0	0	0.00632890457026265	0.00234853079001229	6.61557969016824e-05	0.00614146314571216	0.000121285627652914	0	0	0	0.00170902475329432	0	1.10259661502462e-05	1.10259661502462e-05	1.10259661502462e-05	0.00896411048018052	4.41038646010874e-05	0	0.00297701086058083	0.00170902475329432	0	0	0.00719995589613908	0.000904129224323675	0	0	0.00427807486630537	0.000760791664369859	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000452064612161325	0	0	0	0	1.10259661502462e-05	0.000242571255305826	2.20519323005949e-05	0	1.10259661502462e-05	0	0	0	0	0	0.000231545289156401	0	0	0	0	0	0	4.41038646010874e-05	3.30778984508411e-05	0	0	0	0	1.10259661502462e-05	0	0.00208390760240555	0.000286675119907632	3.30778984508411e-05	5.51298307513336e-05	0	0.000220519323005949	0	0.0253376702133084	0.000110259661502462	0	0	0	0	0
222	3.50072640072288e-05	0	0	0	0.169960266755343	0.00559241042515554	5.25108960109976e-05	0	0.0859953440339348	8.75181600182264e-05	6.12627120126761e-05	0.00447217797692917	0.00233673487249119	0	0	0	0	0	0	1.75036320036658e-05	0	0	0	2.62554480054473e-05	0	8.75181600182264e-05	0.000166284504034569	0.0002012917680419	0.00502354238504542	0.000367576272076469	0	0.00877807144982376	0	8.75181600182264e-06	4.37590800091133e-05	0	0.13488298821983	0.0501479056903818	0.0607025957886659	0	0.0384904867759681	0.0089793632178667	0.0178624564597464	0.0890847350826058	0.0147730654110755	0.00098020339220426	4.37590800091133e-05	0.0143092191630316	0	0.0072290000175104	0	0	0.00696644553744769	0.00591622761722775	8.75181600182264e-06	0.00226672034447448	0.00183788136038749	0	0	0.00163658959234456	0.00428838984089042	7.00145280145606e-05	0.0180462445957852	0	0	0.00518982688907998	0.000770159808160269	7.87663440164449e-05	0	0.0417811695926717	0.000901437048187506	0	0	0.00622254117729576	0.000148780872031418	8.75181600182264e-06	0.000253802664052384	0	0.000953947944197988	7.8766344016342e-05	0.0927429941712839	3.50072640072288e-05	0	0	0.00484850606501391	0.00228422397647865	0	0.00808667798568437	0	0	0	0	6.12627120127791e-05	8.75181600182264e-06	0	0	0	0.00288809928059715	8.75181600182264e-06	0	0.000822670704171782	0.00231047942447978	0	0	0.00391206175281597	0.000245050848051322	0	1.75036320036658e-05	0.00326442736868188	0.000490101696102644	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00145280145606e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00145280145606e-05	0	0	0	0	0	8.75181600182264e-06	1.75036320036658e-05	0.000341320824071227	0	0	0	0	0	0	0.000428838984089042	4.37590800091133e-05	1.75036320036658e-05	2.62554480054473e-05	8.75181600182264e-06	0	0	0.0586721744762427	4.37590800091133e-05	0	0	0	0	0
223	1.17238791971367e-05	7.03432751829226e-05	0	0	0.064000656537297	0.00138341774526151	0.000234477583943759	0	0.243622209716268	0.00151238041642621	0.00330613393360342	0.00573297692740362	0.0401777340086274	0	0	0	0	0	0	0	0	0	0	0	1.17238791971367e-05	0.000105514912773921	7.03432751829226e-05	7.03432751828199e-05	0.00438473081973341	1.17238791971367e-05	0	0.00139514162446204	0	1.17238791971367e-05	2.34477583942732e-05	0	0.102736353404598	0.0265545863815397	0.0452072781842254	0	0.0145376102044412	0.00472472331645623	0.00976599137123423	0.061655880697808	0.0175154755205121	0.00118411179891419	0.00103170136934844	0.0164837741511534	0	0.00415025323579479	0.000445507409491603	3.51716375914099e-05	0.00866394672669291	0.00267304445694962	0.000257925342337622	0.00196961170512348	0.000902738698180651	0	0	0.00107859688614027	0.00266132057774909	1.17238791971367e-05	0.00841774526355376	0	0	0.00254408178578492	0.00154755205402779	2.34477583942732e-05	0	0.0210209154004526	0.000398611892702851	5.86193959857859e-05	1.17238791971367e-05	0.0148541549427836	0.000187582067153981	0	0.00154755205402779	0	0.00181720127555772	0.000117238791971367	0.161613674733186	0.00203995498030609	0	1.17238791971367e-05	0.00252063402738386	0.00212202213468923	0.000234477583942732	0.00518195460514322	0.000386888013506433	0	0	0	0.00889842431064181	0.000539298443069107	0.000117238791971367	0.000199305946351425	0.00042205965109774	0.00388060401425459	0.00048067904708291	0	0.00355233539674257	0.00209857437628818	0	0	0.00255580566497517	0.000128962671168811	0	2.34477583942732e-05	0.00914462577378096	0.000750328268617977	1.17238791971367e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000597917839055304	0	0	0	0	0	0.000855843181391898	0	0	0	0	0.000926186456575541	0	0	0	0.00232132808103655	0	0	0	0	0	0	1.17238791971367e-05	0.000515850684675244	0	0	0	0	0	0	0.00114894016132288	0.000211029825548871	3.51716375914099e-05	0.00077377602701184	1.17238791971367e-05	5.86193959857859e-05	0	0.0421004501969591	0.000586193959857859	0	0	0	0	0
224	0	0	0	0	0.143335784056544	0.00330847600042435	0.000115534082554647	0	0.0453943913454015	0.000220565066694956	0.00103980674298671	0.000346602247662919	0.00976788152504776	0	0	0	0	0	0	0	2.10061968280619e-05	0	0	1.05030984140309e-05	0	0.000126037180967962	0.000168049574624291	4.20123936561238e-05	0.00206911038756727	0.00133389349858408	0	0.00473689738472519	0	3.15092952420928e-05	8.40247873122476e-05	0	0.197941392710833	0.0208486503518673	0.05742043902945	0	0.0209851906312087	0.00618632496586904	0.00494695935300172	0.0547946644259678	0.0121310786682124	0.00126037180967962	0.000105030984140309	0.019315197983423	0	0.00513601512445571	3.15092952420928e-05	1.05030984140309e-05	0.00851801281377429	0.00457935090852036	2.10061968280619e-05	0.00263627770191901	0.000105030984140309	0	0	0.0028673458670283	0.00195357630500751	1.05030984140309e-05	0.0139481146938682	0	0	0.000252074361936947	0.00119735321920178	6.30185904841857e-05	1.05030984140309e-05	0.0265308265938113	0.000220565066694956	0	0	0.00621783426110796	8.40247873122476e-05	0	0.000420123936561238	0	0.000787732381052833	6.30185904841857e-05	0.222182543850405	0.000157546476209953	0	0	0.00410671147988539	0.00206911038756727	1.05030984140309e-05	0.00560865455309069	0	0	0	0	0.0017750236319699	5.25154920701548e-05	3.15092952420928e-05	0	4.20123936561238e-05	0.00607079088330928	3.15092952420928e-05	0	0.002825333473373	0.00497846864825087	0	0	0.00225816615902125	0.000105030984140309	0	0.000115534082554647	0.00276231488289515	0.0005461611175292	0	0	0	0	0	0	0	0	0	0	0	0	0	9.45278857262785e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001365402793823	0	0	0	0	0	2.10061968280619e-05	1.05030984140309e-05	0.000777229282638495	0	0	0	0	0	2.10061968280619e-05	0.000682701396911501	0.000178552673038628	2.10061968280619e-05	5.25154920701548e-05	0	2.10061968280619e-05	0	0.0583762209851465	0.000126037180967962	0	0	0	0	0
225	1.43029800258496e-05	0	0	0	0.111942273173034	0.00129441969234087	0.000150181290271883	0	0.103296121746871	7.86663901423267e-05	0.000114423840207002	0.0011013294619897	0.00663658273200201	0	0	0	0	0	0	0	0	0	0	5.00604300906275e-05	0	8.58178801553027e-05	6.4363410116477e-05	0.000128726820232749	0.0213042887485241	0.000135878310246136	0	0.00145890396263851	0	2.14544700388257e-05	5.00604300905249e-05	0	0.121360785519372	0.0339338201113644	0.0548018679691538	0	0.0175783624518369	0.00701561170269097	0.00768785176390826	0.0668235226809589	0.0133017714240781	0.00225271935407311	0.000414786420750766	0.0240075519734405	0	0.00515622429932334	7.15149001293505e-06	7.15149001293505e-06	0.00572834350036348	0.00358289649648092	0.000135878310246136	0.00352568457637383	0.00190229634343769	0	0	0.00205247763370854	0.0023099312741802	3.57574500646753e-05	0.0133160744040433	0	0	0.00542082942980838	0.00159478227288259	5.7211920103501e-05	0	0.0295356537534395	0.000443392380802261	0	1.43029800258496e-05	0.012901287983308	9.29693701681763e-05	0	0.000872481781578775	0	0.000471998340853755	5.7211920103501e-05	0.198303666569271	0.000143029800258496	0	0	0.00232423425420697	0.00762348835378779	0	0.0175569079817353	1.43029800258496e-05	0	0	0	0.000479149830867141	7.15149001293505e-06	7.15149001293505e-06	7.15149001293505e-06	1.43029800258496e-05	0.00841730374523265	0	0	0.0172851513612676	0.00262459683474868	0	0	8.58178801553027e-05	7.15149001293505e-06	0	4.29089400775488e-05	0.00219550743397627	0.00858893950554367	7.15149001293505e-06	2.14544700388257e-05	0	0	0	0	0	0	0	0	0	0	0.000536361750971155	0.000293211090530378	0	0	0	0	0	0.000829572841500508	0	0	0	0	0.000679391551228625	7.15149001293505e-06	0	0	1.43029800258496e-05	0	0	6.4363410116477e-05	0	0	2.86059600518017e-05	0.000171635760311016	0.000908239231642629	0	0	7.15149001293505e-06	0	2.14544700388257e-05	1.43029800258496e-05	0.00447683274810293	0.000715149001293505	0.000157332780284243	1.43029800258496e-05	7.15149001293505e-06	0	0	0.0389327116304957	3.57574500646753e-05	0	0	0	0	0
226	3.069838833462e-05	0	0	0	0.139178818112171	0.00303914044512821	0.000383729854182751	0	0.168426707598226	0.000376055257098789	5.37221795855851e-05	0.00794320798157833	0.0212279355334019	0	0	0	0	0	0	0	7.67459708365502e-06	7.67459708365502e-06	0	1.534919416731e-05	0	0.000107444359171375	0.000122793553338275	3.069838833462e-05	0.00269378357636527	0.0003069838833462	0	0.0106753645433378	0	3.83729854182751e-05	2.30237912509651e-05	0	0.106385264773454	0.0302148887183294	0.0552647735993867	0.0001534919416731	0.0152877973906219	0.00407521105142727	0.0378971603990961	0.035356868764369	0.0131542594013767	0.00109746738296667	0.0001381427475062	0.0225786646201301	0	0.00391404451266713	7.67459708365502e-06	7.67459708365502e-06	0.00887950882578486	0.0059324635456683	4.60475825019301e-05	0.00210283960092168	0.000406753645433613	0	0	0.00296239447428858	0.00339984650806316	3.83729854182751e-05	0.0107751343054816	0	0	0.00135840368380909	0.00103607060628882	5.37221795855851e-05	0	0.0198618572524504	0.000920951650038602	0	0	0.00237912509593613	5.37221795855851e-05	0	0.00101304681504205	0	0.00125095932463567	8.44205679202051e-05	0.196999232539894	0.000161166538757062	1.534919416731e-05	0	0.00620107444359161	0.00226400613968182	0.000130468150422238	0.00770529547198881	8.44205679202051e-05	0	0	0	0.000184190330007925	0	1.534919416731e-05	0	0	0.00696085955487622	3.069838833462e-05	0	0.000959324635456365	0.00185725249424103	0	0	0.000330007674597063	7.67459708365502e-05	0	1.534919416731e-05	0.00652340752110164	0.000268610897928438	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000429777436684476	0	0	0	0	0	0.000491174213354126	0	0	0	0.000253261703760513	0.000214888718342751	0	0	0	0.000353031465847926	0	0	0	0	0	0.000652340752111189	0.0063315425940077	0.000483499616270164	0	0	0	0	0.000752110514198602	0.000199539524174825	0.0001381427475062	3.83729854182751e-05	0	0.000468150422103264	0.0001534919416731	0	0	0.0154182655411098	6.13967766692402e-05	0	0	0	0	0
227	2.11255703903983e-05	0	0	0	0.175542927158787	0.00139428764576649	0.000200692918707916	0	0.21898766266733	0.00132034814940118	0.000327446341051532	0.00666511745817615	0.0515147033969644	0	0	0	0	0	0	0	0	1.05627851952503e-05	0	0.000137316207537641	0	0.000242944059490143	0.000348571911441624	0.000147878992732686	0.00197524083150424	5.2813925976047e-05	0	0.00188017576474883	0	0	0	0	0.104286378231802	0.0328080108163031	0.0398217001859361	0	0.012569714382309	0.00466875105628182	0.00193298969072406	0.0407723508534903	0.014840713199295	0.0005809531857357	1.05627851952503e-05	0.0162244380598766	0	0.00335896569207569	0	0	0.012242268041232	0.00406667230015398	9.50650667568438e-05	0.00151047828291201	0.00117246915667053	0	0	0.00115134358628044	0.00314770998817477	1.05627851952503e-05	0.00797490282238229	0	0	0.00347515632922119	0.000940087882373392	3.16883555856486e-05	0	0.0250971776238174	0.000200692918708938	1.05627851952503e-05	2.11255703903983e-05	0.00162666892005751	7.39394963664454e-05	0	0.00282026364711813	0	0.00193298969072406	1.05627851952503e-05	0.127513942876393	0.000855585600812003	0	0	0.00613697819841364	0.00181679905357855	0.000306320770660419	0.0078692749704216	0.000274632415075282	0	0	0	0.000623204326516906	4.22511407807968e-05	7.39394963664454e-05	0	5.2813925976047e-05	0.00428849078924995	0.000676018252493157	0	0.000602078756126814	0.00222874767618535	0	0	0.00039082305222283	1.05627851952503e-05	0	3.16883555856486e-05	0.0120415751225567	0.000158441777928755	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025139428764618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00547152273111553	0	0	0	0	0	0.000401385837417876	0.0101402737873974	0.000961213452763483	0	0	0	0	0.00138372486057146	3.16883555856486e-05	1.05627851952503e-05	0	0	0.000126753422342594	0.000316883555856486	0	0	0.0122950819672582	9.50650667568438e-05	0	0	0	0	0
228	0	0	0	0	0.133581468333648	0.00211456947939898	0.000401863882962062	0	0.330609589238022	0.0082190732253485	0.000191363753790829	0.0122759848056749	0.063561470821845	0	0	0	0	0	0	0	0	9.56818768957195e-06	0	1.91363753791846e-05	0	4.78409384478598e-05	8.61136892061273e-05	5.74091261374521e-05	0.00541559423229765	0	0	0.00112904614736966	0	2.87045630687769e-05	4.78409384478598e-05	0	0.097815582750502	0.0233559461502654	0.0242170830422666	0	0.00702304976415201	0.00451618458947861	0.00631500387511667	0.0344263393071183	0.00651593581660738	0.000191363753791846	5.74091261374521e-05	0.0069082315118716	0	0.0019232057256051	0	0	0.00312879737448823	0.00463100284174883	6.69773138269426e-05	0.00114818252275311	0.000535818510615745	0	0	0.00148306909188731	0.00250686517466321	3.82727507582675e-05	0.00555911704763797	0	0	0.00215284223015573	0.000229636504549605	4.78409384478598e-05	0	0.0208490809755513	0.000382727507582675	0	2.87045630686751e-05	0.00037315931989298	5.74091261374521e-05	0	0.0015883191564709	0	0.00203802397788551	6.69773138270444e-05	0.114607752145697	0.00121515983657996	9.56818768957195e-06	0	0.00269822892845709	0.00239204692239299	0.000535818510615745	0.00854439160678588	0.000602795824442586	0	0	0	0.00291829724532107	5.74091261374521e-05	2.87045630686751e-05	0	0.000105250064585617	0.00238247873470635	0.000669773138269426	0	0.00185622841177826	0.00214327404245891	0	0	0.000315750193755834	9.56818768957195e-06	0	5.74091261374521e-05	0.0151464411125832	0.000162659190722763	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00580788992757205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00787461846851747	0	0	0	0	0	9.56818768956178e-05	0.00264081980231689	0.000277477442997058	0	0	0	0	0.000344454756824916	0	8.61136892061273e-05	0	9.56818768957195e-06	4.78409384478598e-05	1.91363753791846e-05	0	0	0.00821907322533831	0.000143522815343376	0	0	0	0	0
232	7.01739612498567e-06	0	0	0	0.0971418145582186	0.00128418349087292	3.50869806249795e-05	0	0.130832333354353	9.82435457498402e-05	7.01739612499589e-05	0.00206311446074532	0.00118593994511827	0	0	0	0	0	0	0	1.40347922499918e-05	1.40347922499918e-05	0	0.000750861385373844	7.01739612498567e-06	0.00103857462649653	0.0252556086537898	4.91217728749712e-05	0.00641390005824073	0.000821035346623803	0	0.00137540964049347	0	3.50869806249795e-05	4.21043767499754e-05	0	0.105927594507167	0.0207153533609601	0.0959558746131924	0	0.0295783246668715	0.00680687424123886	0.00990154593235682	0.0671284113315444	0.00955067612610192	0.00213328842199425	0.000154382714749705	0.0107225812789929	0	0.0105120593952768	0	1.40347922499918e-05	0.00501743822936541	0.0030876542949941	9.82435457498402e-05	0.00132628786762637	0.000666652631874099	0	0	0.00267362792362435	0.00202802748012596	7.01739612498567e-05	0.0237749380714382	0	0	0.00202802748012596	0.00430868122074196	2.10521883749877e-05	0	0.0324975614548723	0.000512269917124393	0	1.40347922499918e-05	0.00614723900549272	9.82435457498402e-05	0	0.0030876542949941	0	0.001010505041999	6.31565651248608e-05	0.187610085401706	8.42087534998485e-05	7.01739612498567e-06	0	0.00490515989136303	0.00216135800649997	0	0.00807000554374016	0	0	0	0	0.000245608864374345	0	0	0	0	0.00367009817336743	0	0	0.00235784509799903	0.00197890570724863	0	0	0.00199294049949638	0.000238591468249451	0	3.50869806249795e-05	0.00170522725837676	0.00136839224437983	0	0	0	0	7.01739612498567e-06	0.000119295734125237	0	7.01739612498567e-06	0	0	0	0	0	8.42087534998485e-05	0	0	0	0	0	0.000105260941874427	0	0	2.80695844999835e-05	7.01739612498567e-06	0.000154382714749705	0	0	0	3.50869806249795e-05	0	0	0	0	0	0	0.000126313130249108	0.000561391689998648	0.00721388321648474	2.80695844999835e-05	0.0133330526375025	0.00011227833799932	1.40347922499918e-05	9.82435457498402e-05	0.00142453141337079	0.00018245229924928	7.71913573748525e-05	7.71913573749548e-05	0.00019648709150009	0	0	0.0333887707626755	2.10521883749877e-05	0	0	0	0	0
233	1.63978332996106e-05	0	0	0	0.0544134768326146	0.000819891664981551	0.000470071221256389	0	0.161223497001558	0.000371684221458113	0.00057939010992114	0.000983869997978679	0.0397538138627368	0	0	0	0	0	0	0	5.46594443321714e-06	0	0	0.000114784833096968	0.00053566255445524	0.000399013943624301	0.00344901093736065	0.000202239944028769	0.00738449092927128	5.46594443321714e-06	0	0.000355286388159421	0	1.09318888664751e-05	2.18637777328482e-05	0	0.0728883690168963	0.0357418106487077	0.0458155462392298	0	0.0167148580767221	0.00375510382561992	0.00163431738552987	0.0483736082339483	0.0201529371252203	0.000595787943219832	0.00149766877469892	0.0130144136955264	0	0.00426890260233608	0	2.18637777328482e-05	0.00677777109718395	0.00382069515881469	0.000327956665993233	0.00118064399757728	0.00026783127722762	0	0	0.00131182666396681	0.00609452804302927	0	0.00739542281813367	0	0	0.00075976627621696	0.00113691644210729	3.82616110324588e-05	0	0.022716465064421	0.000256899388361145	0	3.82616110324588e-05	0.00385895676985347	7.65232220650197e-05	0	0.00717131909637298	0	0.00222463938432361	0.000147580499696394	0.240266519450738	0.00111505266437229	0	0	0.00320304343786496	0.00437822149100084	0.000338888554859708	0.0128340375291438	0.000519264721155527	0	0	0	0.00106039322003993	0.000125716721963443	2.18637777328482e-05	0	0.000475537165689626	0.00401746915840919	0.000289695054960571	0	0.00974577892441562	0.00193494432935793	0	0	0.000114784833096968	1.09318888664751e-05	0	3.27956665993233e-05	0.00195680810709292	0.00620931287613541	0	0	0	0	0	0	0	0	0	0	0	0	0.000114784833097989	0.000114784833096968	0	0	0	0	3.82616110325609e-05	0.000393547999191063	0	0	0.000169444277429344	0	0	0	0	0	0.000224103721761719	0	0	0	0	0	9.83869997978679e-05	0.000349820443726183	0.0294942361615539	0.00617651720952782	1.09318888664751e-05	0.0165782094658911	0.00127903099736942	8.74551109313927e-05	6.0125388765307e-05	0.000732436554050771	0.000142114555263156	3.27956665993233e-05	9.29210553647324e-05	0.00373870599231612	0	0	0.0500352553416443	0.000191308055162294	0	0	0	0	0
234	7.41438241902466e-06	7.41438241902466e-06	0	0	0.0549257449599351	0.00183135245749578	0.000949040949635116	0	0.150474891194083	0.000437448562722073	0.000452277327560267	0.00138648951236029	0.038955165229542	0	0	0	0	0	0	0	0.000652465652873304	0	0	0.000103801353866325	8.15582066092403e-05	0.000326232826437167	0.0227769827911478	0.000237260237408005	0.00343285906000626	3.70719120950717e-05	0	0.000911969037539115	0	7.41438241902466e-06	7.41438241902466e-06	0	0.115701437648555	0.0599230387104983	0.0315259540457131	0	0.00963128276230523	0.00458208833495338	0.00076368138915821	0.0438264144788004	0.0241264003914513	0.000281746531922587	3.70719120950717e-05	0.00860068360605953	0	0.00342544467758871	1.48287648380906e-05	1.48287648380906e-05	0.0127823952904343	0.00979439917552226	1.48287648380906e-05	0.00166823604427875	5.19006769331624e-05	0	0	0.000489349239655236	0.00744403994869486	0	0.00562751625603418	0	0	8.89725890282341e-05	0.000541249916588398	3.70719120950717e-05	0	0.0238075819474968	0.000163116413218068	0	5.19006769331624e-05	0.00207602707732649	0.000155702030799487	0	0.00329198579404187	0	0.00529386904718256	0.000140873265961293	0.0761605362082327	0.000118630118704519	7.41438241902466e-06	0	0.00539767040104888	0.00841532404558985	4.44862945141686e-05	0.0400673225923807	7.41438241902466e-06	0	0	0	0.00246157496311127	0.000474520474817042	5.93150593521561e-05	0	8.89725890282341e-05	0.00163857851459823	7.41438241902466e-06	0	0.006546899675996	0.00235777360924495	0	0	0.000578321828683366	4.44862945141686e-05	0	2.22431472570844e-05	0.000741438241902466	0.000748852624320015	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44862945141686e-05	0	0	0	0	0.00043003418030246	0.000607979358359754	7.41438241902466e-06	0	0	0	5.19006769331624e-05	0	0	0	7.41438241902466e-06	0	0	0	0	0	0.00430775618545247	0.0125228919057169	0.0720233108183116	0.0157333194931348	0.000148287648380906	0.0380802681040648	0.00432999933270512	0.00150511963106171	8.89725890282341e-05	2.9657529676078e-05	0	0	5.19006769331624e-05	0.0160669667020277	7.41438241902466e-06	0	0.0334536934745855	0.000533835534169818	0	0	0	0	0
235	0	0	0	0	0.0250236900291636	0.00336924858737128	3.5096339451797e-05	0	0.00694907521146033	0.000105289018355802	7.01926789035942e-05	0	0.00105289018355802	0	0	0	0	0	0	0	0	0	0	0.000737023128487533	0	0.000491348752325365	0.00154423893587209	0.000210578036711603	0.00428175341312089	0	0	0.0156880637349703	0	0	3.5096339451797e-05	0	0.143579124696891	0.0348155687362007	0.0430983048468052	0	0.0177938441020453	0.0057557996700939	0.00396588635804424	0.073351349454258	0.0294809251394603	0.0013336608991646	0.000315867055066379	0.0149510406064274	0	0.00512406555996114	0	0	0.0328852700663735	0.00730003860597626	0	0.00231635840381327	0.000280770715614787	0	0	0.00224616572491419	0.00663320815638369	3.5096339451797e-05	0.00779138735830059	0	0	0.000842312146843335	0.00210578036710577	0	0	0.0281823605798273	0.000140385357807393	0	0	0.00859860316569131	0.000280770715614787	0	0.00270241813778899	0	0.0020355876882067	0.000140385357807393	0.294212613624782	0.000666830449583323	3.5096339451797e-05	0	0.00414136805531247	0.00586108868845278	7.01926789035942e-05	0.0209525146527091	3.5096339451797e-05	0	0	0	0.00291299617449649	0.000315867055066379	7.01926789035942e-05	0	7.01926789035942e-05	0.0055101252939266	0.000105289018355802	0	0.0161092198083648	0.00256203277998057	0	0	0.00873898852349973	0.000772119467939125	0	0.000105289018355802	0.00270241813778899	0.00196539500929735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5096339451797e-05	0	0	0	0	7.01926789035942e-05	0.000140385357807393	0.000491348752325365	0.00368511564243767	0.000245674376162169	0	0.000877408486294926	3.5096339451797e-05	0.000210578036710577	0	0.000280770715614787	0	3.5096339451797e-05	0.000105289018355802	0.000210578036710577	0	0	0.0877759449689422	0.000210578036710577	0	0	0	0	0
