Timepoint	Corynebacterium	unknown5523	Renibacterium	unknown912	Bifidobacterium	Collinsella	Eggerthella	unknown7577	Bacteroides	Parabacteroides	Alistipes	unknown2247	unknown2959	Flavobacterium	Pedobacter	unknown7559	unknown5504	unknown1456	unknown589	Bacillus	Staphylococcus	Abiotrophia	Aerococcus	Enterococcus	Lactobacillus	Leuconostoc	Weissella	Lactococcus	Streptococcus	Turicibacter	unknown1563	Clostridium1	unknown3540	Anaerococcus	Finegoldia	unknown6507	Blautia	Clostridium	Coprococcus	Epulopiscium	Eubacterium	Lachnobacterium	Lachnospira	Roseburia	Ruminococcus	unknown1949	unknown2115	unknown2169	unknown2191	unknown2207	unknown2233	unknown2260	unknown2270	unknown2280	unknown2329	unknown2337	unknown2387	unknown2442	unknown2616	unknown2650	unknown2666	unknown2708	unknown2710	unknown2941	unknown3100	unknown3303	unknown3311	unknown3325	unknown3386	unknown3579	unknown4267	unknown6150	unknown6340	unknown639	unknown6621	unknown6632	unknown6638	unknown6960	Clostridium3	Eubacterium1	Faecalibacterium	Oscillospira	Ruminococcus1	unknown1106	unknown1856	unknown2016	unknown2020	unknown2181	unknown2356	unknown2481	unknown2524	unknown2589	unknown2623	unknown3103	unknown3225	unknown3379	unknown3809	unknown4729	unknown6040	unknown870	unknown2011	unknown3039	unknown3428	unknown3465	unknown3980	unknown4491	unknown4831	Dialister	Phascolarctobacterium	Veillonella	Fusobacterium	Leptotrichia	Brevundimonas	unknown1449	Afipia	Bradyrhizobium	Rhodopseudomonas	unknown7323	unknown318	Rhizobium	unknown7056	Novosphingobium	Sphingomonas	Sutterella	unknown3138	Burkholderia	Cupriavidus	Ralstonia	Acidovorax	Hylemonella	Simplicispira	unknown1260	unknown5527	unknown6951	Mitsuaria	unknown7162	Ideonella	unknown6169	Bilophila	unknown6464	unknown3425	Campylobacter	Helicobacter	Aeromonas	Enterobacter	Erwinia	Escherichia	Ewingella	Plesiomonas	Raoultella	Serratia	Trabulsiella	unknown134	Actinobacillus	Haemophilus	unknown109	Acinetobacter	unknown1280	Pseudomonas	Lysobacter	Clostridium2	unknown2564	unknown2222	unknown6437	Akkermansia	unknown1258	unknown2173
97	0	0	0	0	0	0	1.94897581320793e-05	0.0081856984154817	0.288818725759362	0	0.0728916954141296	0.00179305774815841	0.0224911808844684	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94897581320793e-05	0.000116938548792895	0.000331325888245663	0	7.7959032528422e-05	0.000487243953302507	0.000214387339452768	0	0	0	0.0275195384824906	0.0175212925607468	0.0764973006686024	0	0.00485294977488996	0.00210489387826792	0.0101346742286896	0.026077296380806	0.00572998889084452	0.000643162018359351	0.00218285291079791	0	0.00672396655557837	0.000292346371981713	7.7959032528422e-05	0.000194897581320793	0.00356662573817125	0.000487243953302507	0.0006821415346233	0.000487243953302507	0.000136428306924869	0	0	0.00259213783157252	0.000799080083416195	0.0105829386656926	0.000838059599681191	0.00241673000837742	0	0.000214387339452768	0.000253366855717764	0.00407335944961096	0.0125514042371298	0.0162934377984439	0.000116938548792895	0.00261162758970763	0.000604182502095402	0.0052232551794048	0.000155918065056844	0.0186322087743436	0.0012863240367187	0.00167611919935819	0.00249468904090742	0.0180864955465604	0.186419536533589	0.00873141164318118	0.0251417879904252	0.00270907638036227	0.012239568106968	0.00438519557972047	0.000350815646377638	0.00311836130113688	0.00159816016682821	0.00268958662222716	0.000311836130113688	0.00292346371981714	0.00120836500418872	0.00161764992496332	0.000604182502095402	0.000799080083416195	0.000233877097585789	3.89795162642634e-05	0	0	0.00218285291079791	0.000623672260227376	0.00235826073398255	0.00791284180163197	0.000292346371981713	1.94897581320793e-05	0.00233877097585789	0	0.0119472217349413	1.94897581320793e-05	0	0	0	0	1.94897581320793e-05	0.000136428306924869	0	0.00325478960806175	0	0	0	0	0	0	0	0	0	0	0	0.00323529984992664	0	0	0	0	0.000409284920774608	0	0	0	0	0	0	0	0	0	0	0	1.94897581320793e-05	0	0	0	0	0	0	0	0	0	0	0	0.00120836500418872	0.000331325888245663	0.00428774678906583	1.94897581320793e-05	0.0146952776315738	0	0.00668498703930814	0	1.94897581320793e-05
98	0.000133043593951214	0	0	0	0	0	0	0.000931305157656444	0.563683533637852	0	0.0706461483879488	0.00379174242760241	0.0360769878930333	0	0	0	0	0	2.21739323252023e-05	0	0.000243913255577225	0	0	0	0	2.21739323252023e-05	2.21739323252023e-05	6.65217969755042e-05	2.21739323252023e-05	4.4347864650302e-05	0	0.000133043593951214	2.21739323252023e-05	0	0	0	0.00534391769035632	0.00929087764424642	0.0161647966650078	0	0.000731739766729624	0.00064304403742984	0.0121513149141534	0.00629739678034924	0.000576522240455259	0.00019956539092682	0.00110869661626011	0	0.000376956849527413	0	4.4347864650302e-05	2.21739323252023e-05	0.000864783360680837	0.000177391458601618	8.86957293006039e-05	0.000110869661626011	0.000465652578828222	0	0	0.000731739766730649	0.000110869661626011	0.00321522018714921	0.000354782917202211	0.000310435052551806	0	0.000376956849527413	2.21739323252023e-05	0.00133043593951214	0.00631957071266727	0.00337043771342664	4.4347864650302e-05	0.00192913211229363	4.4347864650302e-05	0.00175174065368791	0	0.127300545478855	0.000510000443478627	0.0011752184132347	0.00133043593951214	0.00778305024612856	0.0504456960397069	0.00727304980264993	0.00751696305823024	0.00108652268393184	0.00306000266087176	0.000776087631380028	0.000177391458601618	0.00044347864650302	0.00144130560113302	0.00148565346578958	0.0011752184132347	0.00064304403742984	0.00126391414253756	8.86957293006039e-05	0.000310435052551806	0.000310435052551806	4.4347864650302e-05	0	0	0	0.000665217969755042	4.4347864650302e-05	0.000310435052551806	0.00727304980264993	4.4347864650302e-05	0	0.000177391458601618	0	0.0150339261164195	2.21739323252023e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064304403742984	0	0	0	0	0	0.000155217526276416	0	0	0	0	0.000266087187902427	0	2.21739323252023e-05	0	0.00079826156370523	0	0.00556565701361859	0	0.00290478513459432	0	0
99	0	0	0.000276918064831809	0	0	0	0	0.00159635119726741	0.451180974099663	0	0.0385241896074441	0.00109138296139124	0.0720964326438492	0	0	0	0	0	1.62892979312708e-05	0	0	0	0	0	0	8.14464896563538e-05	9.77357875876247e-05	0.00013031438344996	0.00104251506760174	3.25785958625415e-05	0.000211760873106314	0.000228050171038201	9.77357875876247e-05	0	0	0	0.0195471575174428	0.0152467828636998	0.038426453819824	0	0.0118097410001559	9.77357875876247e-05	0.014187978498158	0.00387685290763915	0.0042515067600664	3.25785958625415e-05	0.000944779280013499	0	0.000407232448281769	0.000684150513113578	8.14464896563538e-05	0	0.00540804691318724	0.000293207362762668	6.5157191725083e-05	0.000700439811044438	0.00285062713797752	0	0	0.000586414725526364	0.000570125427594477	0.00172666558071635	0.00192213715589488	0.00221534451865241	0	0.00159635119726741	0.000293207362762668	0.000765597002769932	0.00413748167454729	0.00107509366346141	0	0.000602704023457224	0.000260628766899922	0.000553836129663617	0	0.0053754683173173	0.000618993321388084	0.000781886300700792	0.00131943313242944	0.00623880110768061	0.159195308682246	0.00781886300702846	0.0149047076071323	0.00369767063040073	0.00904056035185836	0.00307867730901572	0.000211760873106314	0.00247597328555028	0.000977357875876246	0.00179182277243568	0.00123798664278028	0.00179182277243568	0.00371395992833056	0.000944779280013499	0.000716729108976325	0.000342075256556275	6.5157191725083e-05	1.62892979312708e-05	1.62892979312708e-05	0	0.00584785795732354	0.000798175598632679	0.00102622576966985	0.0171852093175142	3.25785958625415e-05	1.62892979312708e-05	0.00154748330346764	0	0.0248086007493128	9.77357875876247e-05	0	0	0	0	0	4.88678937938123e-05	0	0.000716729108976325	9.77357875876247e-05	0	0	0	0	0	0	0	0	0	0	0.000684150513113578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62892979312708e-05	0.0013031438344996	6.5157191725083e-05	0	0	0	0	0.000228050171038201	0	4.88678937938123e-05	0	0	0	1.62892979312708e-05	0.000179182277244595	0	0.00845414562633302	0	0.00366509203454106	0	0.0048216321876619	0	0
100	0	0	0	0	0	0	0	0	0.00035323207347255	0	0	0	0	0	0	0	0	0	0	0	0.0575768279760193	0	0	0	0	0	0	0	0	0	0	0	0	0.0455669374779612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176616036736275	0	0	0	0	0	0.000176616036736275	0	0	0	0	0.053514659131099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0542211232780181	0	0.000176616036736275	0.00247262451431435	0.000176616036736275	0.0840692334865148	0.0782409042741343	0	0	0	0	0	0	0.000176616036736275	0.024902861179738	0.0201342281878986	0.067290709996509	0.0791239844578644	0.000176616036736275	0.000883080183681377	0.0715294948782402	0	0.145001766159994	0.000529848110208827	0	0	0	0	0	0	0	0	0	0.000706464146945102	0.0801836806782972	0	0	0	0	0.000176616036736275	0	0	0	0	0.132462027551936	0	0	0	0	0	0	0	0	0	0
101	0	0	0	0	0	0	0	0.000451137511009639	0.645706674687066	0	0.0234591505725134	0.00249199767986064	0.0564566370920425	0	0	0	0	0	0	0	0	0	0	0	0	2.14827386195163e-05	2.14827386195163e-05	0	0	4.29654772390327e-05	0	0.000171861908956539	2.14827386195163e-05	0	0	0	0.00324389353153658	0.00584330490450397	0.00850716449332928	0	0.000386689295151702	0.000365206556532389	0.0151882962040272	0.00356613461083645	0.000751895851682053	0	0.00178306730542332	0	0.000107413693097582	0	2.14827386195163e-05	0	0.000601516681346865	8.59309544780654e-05	0.000300758340673432	4.29654772390327e-05	0.00064448215858549	0	0	0.000687447635824116	4.29654772390327e-05	0.000859309544780654	2.14827386195163e-05	0.000128896431716895	0	0.000880792283399967	6.4448215858549e-05	0.000708930374444447	0.000794861328921697	0.00167565361232676	0	0.00180455004404264	0.000171861908956539	0.000880792283399967	0	2.14827386195163e-05	0.000300758340673432	0.00496251262111214	0.0013748952716462	0.0116866098090487	0.075425895293028	0.00631592515412885	0.00234161850952545	0.000859309544780654	0.00189048099851988	0.000816344067542029	0.000622999419966178	0.000816344067542029	0.000880792283399967	6.4448215858549e-05	2.14827386195163e-05	0.000300758340673432	0.00141786074888482	0.000128896431716895	0.000300758340673432	0.000171861908956539	0.000128896431716895	0	0	0	0.000687447635824116	8.59309544780654e-05	0.000128896431716895	0.0972738404691439	0	0	0.000408172033771014	0	0.00895830200433485	6.4448215858549e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148230896474276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14827386195163e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027927560205412	0	8.59309544780654e-05	0	0.000665964897204804	0	0
102	0	0	0	0	0	0	0	0.000249802239893708	0.591281901827826	0	0.114575960697817	0.00112411007952321	0.124151713226908	0	0	0	0	0	0	0	0	0	0	0	0	4.16337066488498e-05	0	0	0	4.16337066488498e-05	0	0.000166534826595805	4.16337066488498e-05	0	0	0	0.0004996044797864	0.00649485823722828	0.00245638869228356	0	0.000291435946542151	4.16337066488498e-05	0.00936758399599627	0.00553728298429884	0.000457970773136941	0	0.00707773013030649	0	0	0	0	0	0.00170698197260142	0	0.000208168533244248	0	0.000582871893084303	0	0	0	4.16337066488498e-05	4.16337066488498e-05	0	0.000166534826595805	0	0.000249802239893708	0	0.00033306965319161	0.00245638869228356	0.000666139306382206	0	0.000208168533244248	0.000166534826595805	0.000999208959573815	0	0	0.000166534826595805	0.00387193471835094	0.00187351679920535	0.0109080311420242	0.00861817727631414	0.0154044714600765	0.00245638869228356	0.000582871893084303	0.00391356842499431	0.000457970773137956	0.000582871893084303	0.000249802239893708	0.00158208085266116	0.000957575252924357	0.000416337066488498	0.000749406719680107	0.000166534826595805	4.16337066488498e-05	0.0004996044797864	0.000166534826595805	0.000166534826595805	0	0	0	0.00183188309255183	4.16337066488498e-05	4.16337066488498e-05	0.0549981264831676	0.000874307839626454	0	0.00033306965319161	0	0.0115741704484399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291435946542151	0	0	0	0	0	0	8.3267413297801e-05	0	0	0	0	0	0	0.0004996044797864	0	0.00191515050584871	0	0.00195678421250223	0	0
103	0	0	0	0	0	0	0	0.00155031892275221	0.644799787384596	0	0.0652019844082491	0.00425230333097632	0.0721119773211009	0	0	0	0	0	0	0	0	0	0	0	0	4.42948263643197e-05	0	0	0	4.42948263643197e-05	0	8.85896527286393e-05	4.42948263643197e-05	0	0	0	0.0050053153791577	0.00841601700922483	0.0107636428064967	0	0.00101878100637915	0.00026576895818551	0.00677710843374479	0.00460666194188761	0.000885896527285371	8.85896527286393e-05	0.00717576187101488	0	0.000487243090007107	8.85896527286393e-05	0	0	0.00146172927002439	4.42948263643197e-05	0.00141743444365537	8.85896527286393e-05	0.000620127569100884	0	0	0.000132884479092755	0.000177179305457687	0.00199326718639132	0.000132884479092755	0.000354358610914353	0	0.00079730687455755	0.000132884479092755	0.00212615166548816	0.00141743444365537	0.00221474131821598	0.000132884479092755	0.0042080085046073	0.000221474131821598	0.00274627923458292	0	0.000177179305457687	4.42948263643197e-05	0.000753012048193638	0.000841601700922483	0.0314493267186322	0.0239192062367162	0.0164333805812205	0.00748582565557758	0.00199326718639132	0.00540396881644822	0.00132884479092755	0.000177179305457687	0.00110737065910288	0.00119596031184093	0.000664422395464795	0.000354358610914353	0.00181608788093567	0.000974486180015237	0.000177179305457687	0.000221474131821598	0.000354358610914353	8.85896527286393e-05	0	0	0	0.00079730687455755	0.000310063784550442	0.0019046775336635	0.0218373493976278	0	0	0.000177179305457687	0	0.0167877391920704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42948263643197e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000664422395464795	0	0.002259036144585	0	0.00411941885187948	0	0
104	0	1.88121978291128e-05	0	0	0	0	0	0.00404462253325308	0.510751171059116	0	0.0698685027371917	0.00285945407002226	0.0641495945971471	0	5.64365934872356e-05	0	0	0	0	0	0	0	0	0	0	1.88121978291128e-05	5.64365934872356e-05	0	0.000338619560922796	0	0	0.000131685384802967	5.64365934872356e-05	0	0	0	0.0101209624320388	0.00889816957314238	0.0229508813514065	0	0.00184359538724565	0.000714863517505053	0.0147299509001118	0.00669714242714524	0.00205052956336548	0.00024455857177826	0.00396937374193211	0	0.000677239121846621	7.52487913162455e-05	0	5.64365934872356e-05	0.00103467088059914	0.000131685384802967	0.000714863517505053	0.000300995165265394	0.00101585868276942	0	0	0.000601990330529759	0.000282182967435664	0.00278420527870129	0.000225746373948531	0.000790112308820887	0	0.00063961472618819	0.000169309780461398	0.00201290516771014	0.00218221494817462	0.00381887615930043	0.000188121978291128	0.00263370769606962	0.000206934176119829	0.00225746373948531	3.76243956581228e-05	1.88121978291128e-05	0.000376243956581228	0.00184359538724565	0.00191884417856663	0.0183795172790609	0.103579961247117	0.010497206388654	0.0108922625430403	0.00276539308086848	0.0063961472618819	0.00231390033297347	0.000300995165265394	0.00184359538724565	0.00240796132211697	0.00110991967190984	0.00697932539458604	0.00141091483718346	0.00697932539458604	0.000395056154409928	0.000357431758752526	0.000846548902308019	0.000150497582632697	0	0	0	0.00205052956336548	0.000677239121846621	0.00088417329796645	0.0139022141956736	0	0	0.000601990330529759	0	0.0226686983840171	0.000206934176119829	0	0	0	0	0	0	0	0.000771300110992185	0.00110991967190984	0	0	0	0	0	0	0	0	0	5.64365934872356e-05	0.00235152472862882	0	0	0.000545553737042625	0	0	0	0	0	0	0	0	0	0	1.88121978291128e-05	0	0	1.88121978291128e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00214459055251927	3.76243956581228e-05	0.00556841055740258	0	0.017213161013632	0	0
105	0	0	0	0	0	0	0	4.3618598970624e-05	0.735933001831539	0	0.0491799703392923	0.0043618598970624	0.13427985693151	0	0	0	0	0	0	0	0.00399110180580776	0	0	0	0	0	0	0	0	2.1809299485312e-05	0	0	0	0	0	0	0.000239902294338332	0.00394748320684137	0.000392567390735818	0	2.1809299485312e-05	4.3618598970624e-05	0.0019628369536791	0.000719706883014994	0.00019628369536791	0	0.00109046497426056	0	0	0	0	2.1809299485312e-05	0.000348948791765396	0	0.000109046497426056	4.3618598970624e-05	8.7237197941248e-05	0	0	4.3618598970624e-05	0	6.5427898455936e-05	0	0	0	6.5427898455936e-05	2.1809299485312e-05	2.1809299485312e-05	0.000763325481985416	0.000130855796912276	0	0.000545232487132296	2.1809299485312e-05	6.5427898455936e-05	0	4.3618598970624e-05	4.3618598970624e-05	0.000239902294338332	0.000697897583528773	0.00479804588676662	0.00412195760271701	0.00534327837390699	0.00438366919654559	0.000457995289191452	0.00320596702434217	8.7237197941248e-05	0.000152665096397487	0.000109046497426056	0.000741516182500205	0.00106865567477736	0.00021809299485312	0.000261711593823542	0.000174474395882698	2.1809299485312e-05	4.3618598970624e-05	6.5427898455936e-05	0.000109046497426056	0	0	0	0.000174474395882698	2.1809299485312e-05	0.000130855796912276	0.00351129721713715	0	0	2.1809299485312e-05	0	0.0186905696588824	0	0	0	0	0.0036639623135296	0.00109046497426056	0	0	0	0.00176655325831017	0	0	0	0	0	0	0	0	0	0	0.00150484166448158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3618598970624e-05	0	0.00172293465934379	0	0.00248626014132618	0	0
106	0	0	0	0	0	0	0	0.000102728166595654	0.623002304046087	0	0.0366299291176091	0.00346340675951031	0.0797464081829589	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93509047416009e-05	0	0	0	1.46754523708509e-05	1.46754523708509e-05	0	0	0	0	0.000249482690304162	0.00406510030672035	0.00110065892780625	0	0.000176105428450413	1.46754523708509e-05	0.00438796025886313	0.0017317033797602	0.000190780880820355	1.46754523708509e-05	0.00142351887996921	0	1.46754523708509e-05	0	0	0	0.000322859952157913	0	0.000205456333191307	1.46754523708509e-05	0.000337535404528864	0	0	1.46754523708509e-05	2.93509047416009e-05	8.80527142248026e-05	1.46754523708509e-05	1.46754523708509e-05	0	7.33772618540526e-05	0	5.87018094832017e-05	0.00118871164203801	0.000146754523708509	1.46754523708509e-05	0.000719097166169574	5.87018094832017e-05	0.000146754523708509	0	1.46754523708509e-05	5.87018094832017e-05	0.000689746261427671	0.000719097166169574	0.00846773601795543	0.00525381194874827	0.0075138316138587	0.174315023260589	0.000719097166169574	0.00278833595045057	0.000102728166595654	0.000176105428449403	0	0.000968579856472727	0.00140884342759725	1.46754523708509e-05	0.000895202594618978	8.80527142248026e-05	2.93509047416009e-05	0.000366886309269758	0.000132079071337557	0.000102728166595654	0	0	0	8.80527142248026e-05	1.46754523708509e-05	2.93509047416009e-05	0.00588485640069213	0	0	8.80527142248026e-05	0	0.0156440322273196	0	0	0	0	0	0	5.87018094833026e-05	0	0.001775729736866	0	0	0	0	0	0	0	0	0	0	0	0.00460809204443244	1.46754523708509e-05	0	0	0	0.00140884342759725	1.46754523708509e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205456333191307	0	0	0	8.80527142248026e-05	0	0.00111533438017821	0	0.0024654759982977	0	0
108	0	0	0	0	0	0	0	0.00051991429291641	0.691312704814471	0	0.0246880514242636	0.00464771867910974	0.0476273002269289	0	0	0	0	0	0	0	0.00527791782203192	0	0	0	0	0	4.72649357196736e-05	0	1.57549785732585e-05	0	0	4.72649357197757e-05	1.57549785732585e-05	0	0	0	0.00237900176456133	0.0040647844719001	0.011516889337086	0	0.000456894378624192	0.000488404335770301	0.00737332997226704	0.00857070834384163	0.000425384421477063	3.15099571465171e-05	0.00343458532896771	0	0.000614444164355757	4.72649357196736e-05	1.57549785732585e-05	0	0.000189059742878694	1.57549785732585e-05	0.000567179228636083	4.72649357196736e-05	0.000441139400050627	0	0	0.000299344592891607	0	0.00225296193597077	0.000126039828585456	0.000582934207209648	0	0.000283589614318041	1.57549785732585e-05	0.000582934207209648	0.00324552558608697	0.00319826065036424	3.15099571465171e-05	0.00110284850012912	9.45298714394493e-05	0.000598689185783212	3.15099571465171e-05	0	0.000330854550037716	0.00051991429291641	0.000393874464330954	0.00726304512226433	0.0387099823543891	0.00543546760776757	0.0106661204940359	0.000976808671540602	0.00190635240736459	0.000236324678598368	0.000236324678598368	0.000204814721452259	0.00160700781447095	0.000504159314343865	1.57549785732585e-05	0.000456894378624192	0.000110284850012912	6.30199142929321e-05	0.000441139400050627	0.000283589614318041	1.57549785732585e-05	0	0	0	0.000598689185783212	9.45298714394493e-05	9.45298714394493e-05	0.00634925636501595	1.57549785732585e-05	0	0.000189059742878694	0	0.00871250315100984	0	0	0	0	0.0106818754727055	3.15099571465171e-05	0.000378119485757389	0	0.0101304512225898	0	0	0	0	0	0	0	0	0	0	0.00557726241492556	0.0213952609024436	0.000141794807159021	0	0	0	0.0195676833880081	0.000110284850012912	0	0	0	0	0	0	0	0	0	0	1.57549785732585e-05	0	0	0	0	0	0	0	0	0	0.00877552306530001	0	0	0	9.45298714394493e-05	0	0.00121313335014203	0	0.00203239223594495	0.00609717670784503	0
109	0	0	0	0	0	0	0	0.0043785786460083	0.491997957387085	0	0.0535859798563379	0.00330294766348673	0.0245222134095547	0	0	0	0	0	0	0	0	0	0	0	0	5.43247970968469e-05	2.172991883878e-05	1.086495941939e-05	0.000249894066645248	0	0.000184704310129321	0.000162974391290335	7.60547159356269e-05	0	0	0	0.011636371538172	0.0155803518073387	0.0462629972077933	0	0.00240115603168529	0.0010539010636764	0.00761633655298012	0.011842805767165	0.00224904659981032	0.000152109431870842	0.00575842849226948	0	0.00352024685187659	0.000423733417356107	4.345983767756e-05	0	0.00165147383174852	0.0001086495941939	0.000825736915873228	0.000271623985484235	0.000456328295613556	0	0	0.000793142037614749	0.000315083823162207	0.00725779289214303	0.000738817240517283	0.00119514553613393	0	0.000478058214452542	8.69196753550169e-05	0.0004345983767756	0.00385706059387881	0.00820304436163481	0.000141244472452379	0.00260759026064741	0.000195569269548814	0.000999576266583055	6.51897565162369e-05	0	0.000684492443420849	0.000184704310129321	0.00126033529264883	0.0267278001716231	0.10853007964068	0.0138528232596991	0.0443290344310576	0.00369408620258641	0.00569323873575458	0.00180358326361317	0.0003259487825817	0.00182531318245834	0.00286834928671731	0.0019122328578081	5.43247970968469e-05	0.00266191505774487	0.000619302686904921	0.000510653092711021	0.000543247970968469	0.00144503960277609	0.000119514553613393	3.259487825817e-05	0	0	0.00359630156781922	0.000597572768065934	0.000749682199936776	0.0107671747845712	0	0	0.000858331794130676	0	0.0255978443920453	1.086495941939e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.172991883878e-05	0.000423733417356107	0	0	0	0	0.000521518052130514	0	0	0	0	0	0	0	0	0	0	2.172991883878e-05	0	0	0	0	0	0	0	0	0	0	0.000499788133291528	0	0.000956116428905083	3.259487825817e-05	0.00232510131574265	2.172991883878e-05	0.00617129695020404	0	0.00936559501950615	0	1.086495941939e-05
110	0	0	0	0	0	0	0	0.0019119681067418	0.467415181840347	0	0.0663493613212904	0.0020746887966808	0.0323407371247027	0	0	0	0	0	4.0680172483921e-05	0	0	0	0	0	0	8.1360344967842e-05	4.0680172483921e-05	0	0.000122040517452178	0	0.000122040517452178	0	4.0680172483921e-05	0	0	0	0.00813603449679456	0.024448783662827	0.0530876250915107	0	0.00227808965910455	0.000976324139615348	0.019363762102285	0.0153364250264087	0.00109836465706752	0.000162720689935891	0.0209096086567885	0	0.000691562932227279	4.0680172483921e-05	4.0680172483921e-05	0	0.00142380603693516	4.0680172483921e-05	0.0018306077617723	0.000366121552355496	0.00081360344967842	0	0	0.000528842242291387	0.000162720689935891	0.00484094052559199	0.000162720689935891	0.00154584655438941	0	0.000325441379871783	8.1360344967842e-05	0.00480026035310724	0.00764787242697757	0.00642746725245578	4.0680172483921e-05	0.0018306077617723	0.000162720689935891	0.00264421121145694	0	0	0.00138312586445042	0.00317305345374833	0.00150516638190466	0.0199739646896081	0.076153282890022	0.0144821414043223	0.0419005776584635	0.00264421121145694	0.00703766983971668	0.00126108534700653	0.000325441379871783	0.000650882759742528	0.00313237328126357	0.00276625172891119	0	0.00154584655438941	0.000366121552355496	0.000162720689935891	0.00113904482955227	0.00040680172483921	8.1360344967842e-05	0.000122040517452178	0	0	0.0019119681067418	0.000325441379871783	0.000894963794646883	0.00516638190545962	0	0	0.000528842242291387	0	0.0390936457570261	4.0680172483921e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211536896916555	0	0.00955984053371937	0	0.00732243104710993	0	4.0680172483921e-05
111	0	0	0	0	0	0	0	0	0.0104166666666817	0	0.00297619047618896	0	0.000744047619047241	0	0	0	0	0	0	0.0267857142856803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000744047619047241	0.000744047619047241	0	0	0	0	0.00148809523809448	0.000744047619047241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000744047619047241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000744047619047241	0.0037202380952362	0	0.00223214285714172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104166666666817	0	0.390624999999802	0.00148809523809448	0	0	0	0.226190476190687	0	0	0	0	0	0	0	0	0	0	0	0.127232142856752	0	0	0	0	0	0	0	0	0	0.190476190476582	0.000744047619047241	0	0	0	0	0	0	0.000744047619047241	0	0
112	0	0	0	0	0	0	0	0	0	0	0.00126742712294079	0	0	0	0	0	0	0	0	0	0.143219264892229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32065906210454	0	0	0	0	0	0	0.0773130544994281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200253485424364	0	0.145754119137789	0.111533586818709	0	0	0	0	0	0	0
